Wavelength (nm),Sum(calc),Na I (4.5e-2),Na II (9.5e-1),Na III (3.4e-19)
351.23,1.543e-12,1.543e-12,1.166e-27,
351.25,1.270e-12,1.270e-12,1.168e-27,
351.27,1.019e-12,1.019e-12,1.169e-27,
351.3,6.968e-13,6.968e-13,1.171e-27,
351.32,5.237e-13,5.237e-13,1.172e-27,
351.35,3.250e-13,3.250e-13,1.174e-27,
351.37,2.289e-13,2.289e-13,1.176e-27,
351.4,1.289e-13,1.289e-13,1.178e-27,
351.42,8.509e-14,8.509e-14,1.179e-27,
351.45,4.347e-14,4.347e-14,1.181e-27,
351.47,2.689e-14,2.689e-14,1.182e-27,
351.5,1.246e-14,1.246e-14,1.184e-27,
351.52,7.225e-15,7.225e-15,1.186e-27,
351.55,3.038e-15,3.038e-15,1.188e-27,
351.57,1.650e-15,1.650e-15,1.189e-27,
351.6,6.296e-16,6.296e-16,1.191e-27,
351.62,3.206e-16,3.206e-16,1.192e-27,
351.65,1.109e-16,1.109e-16,1.194e-27,
351.67,5.294e-17,5.294e-17,1.196e-27,
351.69,2.461e-17,2.461e-17,1.197e-27,
351.72,7.433e-18,7.433e-18,1.199e-27,
351.74,3.239e-18,3.239e-18,1.200e-27,
351.77,8.873e-19,8.873e-19,1.202e-27,
351.79,3.623e-19,3.623e-19,1.204e-27,
351.82,9.006e-20,9.006e-20,1.206e-27,
351.84,3.446e-20,3.446e-20,1.207e-27,
351.87,7.771e-21,7.771e-21,1.209e-27,
351.89,2.787e-21,2.787e-21,1.210e-27,
351.92,5.702e-22,5.702e-22,1.212e-27,
351.94,1.916e-22,1.916e-22,1.214e-27,
351.97,3.557e-23,3.557e-23,1.216e-27,
351.99,1.120e-23,1.120e-23,1.217e-27,
352.02,1.887e-24,1.887e-24,1.219e-27,
352.04,5.569e-25,5.569e-25,1.220e-27,
352.07,8.507e-26,8.507e-26,1.222e-27,
352.09,2.354e-26,2.354e-26,1.224e-27,
352.11,6.344e-27,6.344e-27,1.225e-27,
352.14,8.457e-28,8.457e-28,1.227e-27,
352.16,2.136e-28,2.136e-28,1.228e-27,
352.19,1.256e-27,2.584e-29,1.230e-27,
352.21,5.104e-27,2.583e-29,5.104e-27,
352.24,4.111e-26,2.581e-29,4.111e-26,
352.26,1.600e-25,2.580e-29,1.600e-25,
352.29,1.170e-24,2.579e-29,1.170e-24,
352.31,4.270e-24,2.578e-29,4.270e-24,
352.34,2.838e-23,2.577e-29,2.838e-23,
352.36,9.713e-23,2.576e-29,9.713e-23,
352.39,5.863e-22,2.575e-29,5.863e-22,
352.41,1.882e-21,2.574e-29,1.882e-21,
352.44,1.032e-20,2.572e-29,1.032e-20,
352.46,3.108e-20,2.571e-29,3.108e-20,
352.49,1.548e-19,2.570e-29,1.548e-19,
352.51,4.371e-19,2.569e-29,4.371e-19,
352.53,1.203e-18,2.568e-29,1.203e-18,
352.56,5.238e-18,2.567e-29,5.238e-18,
352.58,1.352e-17,2.566e-29,1.352e-17,
352.61,5.347e-17,2.565e-29,5.347e-17,
352.63,1.295e-16,2.564e-29,1.295e-16,
352.66,4.650e-16,2.562e-29,4.650e-16,
352.68,1.056e-15,2.561e-29,1.056e-15,
352.71,3.446e-15,2.560e-29,3.446e-15,
352.73,7.341e-15,2.559e-29,7.341e-15,
352.76,2.175e-14,2.558e-29,2.175e-14,
352.78,4.346e-14,2.557e-29,4.346e-14,
352.81,1.170e-13,2.556e-29,1.170e-13,
352.83,2.192e-13,2.555e-29,2.192e-13,
352.86,5.361e-13,2.553e-29,5.361e-13,
352.88,9.422e-13,2.552e-29,9.422e-13,
352.91,2.093e-12,2.551e-29,2.093e-12,
352.93,3.450e-12,2.550e-29,3.450e-12,
352.95,5.543e-12,2.549e-29,5.543e-12,
352.98,1.076e-11,2.548e-29,1.076e-11,
353,1.622e-11,2.547e-29,1.622e-11,
353.03,2.860e-11,2.546e-29,2.860e-11,
353.05,4.042e-11,2.545e-29,4.042e-11,
353.08,6.474e-11,2.543e-29,6.474e-11,
353.1,8.583e-11,2.543e-29,8.583e-11,
353.13,1.249e-10,2.541e-29,1.249e-10,
353.15,1.553e-10,2.540e-29,1.553e-10,
353.18,2.052e-10,2.539e-29,2.052e-10,
353.2,2.393e-10,2.538e-29,2.393e-10,
353.23,2.873e-10,2.537e-29,2.873e-10,
353.25,3.143e-10,2.536e-29,3.143e-10,
353.28,3.427e-10,2.534e-29,3.427e-10,
353.3,3.516e-10,2.534e-29,3.516e-10,
353.33,3.482e-10,2.532e-29,3.482e-10,
353.35,3.351e-10,2.531e-29,3.351e-10,
353.37,3.143e-10,2.530e-29,3.143e-10,
353.4,2.721e-10,2.529e-29,2.721e-10,
353.42,2.393e-10,2.528e-29,2.393e-10,
353.45,1.882e-10,2.527e-29,1.882e-10,
353.47,1.553e-10,2.526e-29,1.553e-10,
353.5,1.109e-10,2.525e-29,1.109e-10,
353.52,8.583e-11,2.524e-29,8.583e-11,
353.55,5.569e-11,2.522e-29,5.569e-11,
353.57,4.042e-11,2.521e-29,4.042e-11,
353.6,2.382e-11,2.520e-29,2.382e-11,
353.62,1.622e-11,2.519e-29,1.622e-11,
353.65,8.682e-12,2.518e-29,8.682e-12,
353.67,5.543e-12,2.517e-29,5.543e-12,
353.7,2.695e-12,2.516e-29,2.695e-12,
353.72,1.614e-12,2.515e-29,1.614e-12,
353.75,7.130e-13,2.513e-29,7.130e-13,
353.77,4.005e-13,2.512e-29,4.005e-13,
353.79,2.192e-13,2.512e-29,2.192e-13,
353.82,8.465e-14,2.510e-29,8.465e-14,
353.84,4.346e-14,2.509e-29,4.346e-14,
353.87,1.524e-14,2.508e-29,1.524e-14,
353.89,7.341e-15,2.507e-29,7.341e-15,
353.92,2.338e-15,2.506e-29,2.338e-15,
353.94,1.056e-15,2.505e-29,1.056e-15,
353.97,3.056e-16,2.503e-29,3.056e-16,
353.99,1.295e-16,2.503e-29,1.295e-16,
354.02,3.403e-17,2.501e-29,3.403e-17,
354.04,1.352e-17,2.500e-29,1.352e-17,
354.07,3.228e-18,2.499e-29,3.228e-18,
354.09,1.203e-18,2.498e-29,1.203e-18,
354.12,2.609e-19,2.497e-29,2.609e-19,
354.14,9.121e-20,2.496e-29,9.121e-20,
354.17,1.797e-20,2.494e-29,1.797e-20,
354.19,5.890e-21,2.494e-29,5.890e-21,
354.21,1.882e-21,2.493e-29,1.882e-21,
354.24,3.241e-22,2.491e-29,3.241e-22,
354.26,9.713e-23,2.490e-29,9.713e-23,
354.29,1.519e-23,2.489e-29,1.519e-23,
354.31,4.270e-24,2.488e-29,4.270e-24,
354.34,6.066e-25,2.487e-29,6.066e-25,
354.36,1.600e-25,2.486e-29,1.600e-25,
354.39,2.064e-26,2.485e-29,2.064e-26,
362,2.182e-27,2.142e-29,2.182e-27,
362.02,8.492e-27,2.141e-29,8.492e-27,
362.05,6.231e-26,2.140e-29,6.231e-26,
362.07,2.283e-25,2.139e-29,2.283e-25,
362.1,1.529e-24,2.137e-29,1.529e-24,
362.12,5.272e-24,2.137e-29,5.272e-24,
362.14,1.774e-23,2.136e-29,1.774e-23,
362.17,1.046e-22,2.134e-29,1.046e-22,
362.19,3.313e-22,2.133e-29,3.313e-22,
362.22,1.784e-21,2.132e-29,1.784e-21,
362.24,5.317e-21,2.131e-29,5.317e-21,
362.27,2.614e-20,2.130e-29,2.614e-20,
362.29,7.333e-20,2.129e-29,7.333e-20,
362.32,3.292e-19,2.128e-29,3.292e-19,
362.34,8.689e-19,2.127e-29,8.689e-19,
362.37,3.561e-18,2.125e-29,3.561e-18,
362.39,8.847e-18,2.124e-29,8.847e-18,
362.42,3.311e-17,2.123e-29,3.311e-17,
362.44,7.741e-17,2.122e-29,7.741e-17,
362.47,2.644e-16,2.121e-29,2.644e-16,
362.49,5.819e-16,2.120e-29,5.819e-16,
362.52,1.815e-15,2.119e-29,1.815e-15,
362.54,3.759e-15,2.118e-29,3.759e-15,
362.56,7.599e-15,2.117e-29,7.599e-15,
362.59,2.087e-14,2.115e-29,2.087e-14,
362.61,3.969e-14,2.114e-29,3.969e-14,
362.64,9.952e-14,2.113e-29,9.952e-14,
362.66,1.782e-13,2.112e-29,1.782e-13,
362.69,4.079e-13,2.111e-29,4.079e-13,
362.71,6.872e-13,2.110e-29,6.872e-13,
362.74,1.436e-12,2.109e-29,1.436e-12,
362.76,2.278e-12,2.108e-29,2.278e-12,
362.79,4.346e-12,2.106e-29,4.346e-12,
362.81,6.486e-12,2.105e-29,6.486e-12,
362.84,1.130e-11,2.104e-29,1.130e-11,
362.86,1.587e-11,2.103e-29,1.587e-11,
362.89,2.525e-11,2.102e-29,2.525e-11,
362.91,3.337e-11,2.101e-29,3.337e-11,
362.94,4.847e-11,2.100e-29,4.847e-11,
362.96,6.030e-11,2.099e-29,6.030e-11,
362.98,7.322e-11,2.098e-29,7.322e-11,
363.01,9.361e-11,2.096e-29,9.361e-11,
363.03,1.070e-10,2.096e-29,1.070e-10,
363.06,1.249e-10,2.094e-29,1.249e-10,
363.08,1.343e-10,2.093e-29,1.343e-10,
363.11,1.431e-10,2.092e-29,1.431e-10,
363.13,1.449e-10,2.091e-29,1.449e-10,
363.16,1.410e-10,2.090e-29,1.410e-10,
363.18,1.343e-10,2.089e-29,1.343e-10,
363.21,1.193e-10,2.087e-29,1.193e-10,
363.23,1.070e-10,2.087e-29,1.070e-10,
363.26,8.678e-11,2.085e-29,8.678e-11,
363.28,7.322e-11,2.084e-29,7.322e-11,
363.31,5.423e-11,2.083e-29,5.423e-11,
363.33,4.306e-11,2.082e-29,4.306e-11,
363.36,2.912e-11,2.081e-29,2.912e-11,
363.38,2.176e-11,2.080e-29,2.176e-11,
363.4,1.587e-11,2.079e-29,1.587e-11,
363.43,9.449e-12,2.078e-29,9.449e-12,
363.45,6.486e-12,2.077e-29,6.486e-12,
363.48,3.525e-12,2.075e-29,3.525e-12,
363.5,2.278e-12,2.074e-29,2.278e-12,
363.53,1.130e-12,2.073e-29,1.130e-12,
363.55,6.872e-13,2.072e-29,6.872e-13,
363.58,3.114e-13,2.071e-29,3.114e-13,
363.6,1.782e-13,2.070e-29,1.782e-13,
363.63,7.370e-14,2.069e-29,7.370e-14,
363.65,3.969e-14,2.068e-29,3.969e-14,
363.68,1.499e-14,2.066e-29,1.499e-14,
363.7,7.599e-15,2.065e-29,7.599e-15,
363.73,2.620e-15,2.064e-29,2.620e-15,
363.75,1.250e-15,2.063e-29,1.250e-15,
363.78,3.935e-16,2.062e-29,3.935e-16,
363.8,1.767e-16,2.061e-29,1.767e-16,
363.82,7.741e-17,2.060e-29,7.741e-17,
363.85,2.145e-17,2.059e-29,2.145e-17,
363.87,8.847e-18,2.058e-29,8.847e-18,
363.9,2.239e-18,2.056e-29,2.239e-18,
363.92,8.689e-19,2.055e-29,8.689e-19,
363.95,2.008e-19,2.054e-29,2.008e-19,
363.97,7.333e-20,2.053e-29,7.333e-20,
364,1.547e-20,2.052e-29,1.547e-20,
364.02,5.317e-21,2.051e-29,5.317e-21,
364.05,1.024e-21,2.050e-29,1.024e-21,
364.07,3.313e-22,2.049e-29,3.313e-22,
364.1,5.826e-23,2.047e-29,5.826e-23,
364.12,1.774e-23,2.046e-29,1.774e-23,
364.15,2.848e-24,2.045e-29,2.848e-24,
364.17,8.161e-25,2.044e-29,8.161e-25,
364.2,1.196e-25,2.043e-29,1.196e-25,
364.22,3.226e-26,2.042e-29,3.226e-26,
364.24,8.492e-27,2.041e-29,8.492e-27,
364.27,1.096e-27,2.040e-29,1.096e-27,
383.59,1.170e-29,1.170e-29,6.386e-28,
383.61,4.279e-29,4.279e-29,6.381e-28,
383.64,2.874e-28,2.874e-28,6.374e-28,
383.66,9.956e-28,9.956e-28,6.369e-28,
383.69,6.166e-27,6.166e-27,6.362e-28,
383.71,2.024e-26,2.024e-26,6.358e-28,
383.74,1.156e-25,1.156e-25,6.350e-28,
383.76,3.595e-25,3.595e-25,6.346e-28,
383.79,1.893e-24,1.893e-24,6.339e-28,
383.81,5.577e-24,5.577e-24,6.334e-28,
383.84,2.709e-23,2.709e-23,6.327e-28,
383.86,7.561e-23,7.561e-23,6.322e-28,
383.88,2.065e-22,2.065e-22,6.317e-28,
383.91,8.954e-22,8.954e-22,6.310e-28,
383.93,2.317e-21,2.317e-21,6.305e-28,
383.96,9.265e-21,9.265e-21,6.298e-28,
383.98,2.272e-20,2.272e-20,6.294e-28,
384.01,8.375e-20,8.375e-20,6.287e-28,
384.03,1.946e-19,1.946e-19,6.282e-28,
384.06,6.614e-19,6.614e-19,6.275e-28,
384.08,1.456e-18,1.456e-18,6.270e-28,
384.11,4.564e-18,4.564e-18,6.263e-28,
384.13,9.516e-18,9.516e-18,6.258e-28,
384.16,2.751e-17,2.751e-17,6.251e-28,
384.18,5.434e-17,5.434e-17,6.246e-28,
384.21,1.449e-16,1.449e-16,6.239e-28,
384.23,2.711e-16,2.711e-16,6.234e-28,
384.26,6.666e-16,6.666e-16,6.227e-28,
384.28,1.182e-15,1.182e-15,6.223e-28,
384.3,2.051e-15,2.051e-15,6.218e-28,
384.33,4.501e-15,4.501e-15,6.211e-28,
384.35,7.399e-15,7.399e-15,6.206e-28,
384.38,1.498e-14,1.498e-14,6.199e-28,
384.4,2.332e-14,2.332e-14,6.194e-28,
384.43,4.353e-14,4.353e-14,6.187e-28,
384.45,6.423e-14,6.423e-14,6.182e-28,
384.48,1.105e-13,1.105e-13,6.175e-28,
384.5,1.545e-13,1.545e-13,6.171e-28,
384.53,2.453e-13,2.453e-13,6.163e-28,
384.55,3.248e-13,3.248e-13,6.159e-28,
384.58,4.754e-13,4.754e-13,6.152e-28,
384.6,5.965e-13,5.965e-13,6.147e-28,
384.63,8.051e-13,8.051e-13,6.140e-28,
384.65,9.571e-13,9.571e-13,6.135e-28,
384.68,1.191e-12,1.191e-12,6.128e-28,
384.7,1.341e-12,1.341e-12,6.123e-28,
384.72,1.478e-12,1.478e-12,6.118e-28,
384.75,1.643e-12,1.643e-12,6.111e-28,
384.77,1.715e-12,1.715e-12,6.107e-28,
384.8,1.758e-12,1.758e-12,6.100e-28,
384.82,1.739e-12,1.739e-12,6.095e-28,
384.85,1.643e-12,1.643e-12,6.088e-28,
384.87,1.540e-12,1.540e-12,6.083e-28,
384.9,1.341e-12,1.341e-12,6.076e-28,
384.92,1.191e-12,1.191e-12,6.071e-28,
384.95,9.571e-13,9.571e-13,6.064e-28,
384.97,8.051e-13,8.051e-13,6.059e-28,
385,5.965e-13,5.965e-13,6.052e-28,
385.02,4.754e-13,4.754e-13,6.047e-28,
385.05,3.248e-13,3.248e-13,6.040e-28,
385.07,2.453e-13,2.453e-13,6.036e-28,
385.1,1.545e-13,1.545e-13,6.029e-28,
385.12,1.105e-13,1.105e-13,6.024e-28,
385.14,7.739e-14,7.739e-14,6.019e-28,
385.17,4.353e-14,4.353e-14,6.012e-28,
385.19,2.887e-14,2.887e-14,6.007e-28,
385.22,1.498e-14,1.498e-14,6.000e-28,
385.24,9.410e-15,9.410e-15,5.995e-28,
385.27,4.501e-15,4.501e-15,5.988e-28,
385.29,2.680e-15,2.680e-15,5.984e-28,
385.32,1.182e-15,1.182e-15,5.976e-28,
385.34,6.666e-16,6.666e-16,5.972e-28,
385.37,2.711e-16,2.711e-16,5.965e-28,
385.39,1.449e-16,1.449e-16,5.960e-28,
385.42,5.434e-17,5.434e-17,5.953e-28,
385.44,2.751e-17,2.751e-17,5.948e-28,
385.47,9.516e-18,9.516e-18,5.941e-28,
385.49,4.564e-18,4.564e-18,5.936e-28,
385.52,1.456e-18,1.456e-18,5.929e-28,
385.54,6.615e-19,6.615e-19,5.924e-28,
385.56,2.942e-19,2.942e-19,5.920e-28,
385.59,8.392e-20,8.392e-20,5.913e-28,
385.61,3.574e-20,3.574e-20,5.908e-28,
385.64,1.124e-20,1.124e-20,5.901e-28,
385.66,8.823e-21,8.823e-21,5.896e-28,
385.69,2.146e-20,2.146e-20,5.889e-28,
385.71,5.089e-20,5.089e-20,5.884e-28,
385.74,1.873e-19,1.873e-19,5.877e-28,
385.76,4.362e-19,4.362e-19,5.872e-28,
385.79,1.490e-18,1.490e-18,5.865e-28,
385.81,3.292e-18,3.292e-18,5.860e-28,
385.84,1.038e-17,1.038e-17,5.853e-28,
385.86,2.173e-17,2.173e-17,5.849e-28,
385.89,6.324e-17,6.324e-17,5.842e-28,
385.91,1.255e-16,1.255e-16,5.837e-28,
385.94,3.370e-16,3.370e-16,5.830e-28,
385.96,6.340e-16,6.340e-16,5.825e-28,
385.98,1.167e-15,1.167e-15,5.820e-28,
386.01,2.801e-15,2.801e-15,5.813e-28,
386.03,4.888e-15,4.888e-15,5.808e-28,
386.06,1.083e-14,1.083e-14,5.801e-28,
386.08,1.791e-14,1.791e-14,5.797e-28,
386.11,3.660e-14,3.660e-14,5.789e-28,
386.13,5.739e-14,5.739e-14,5.785e-28,
386.16,1.082e-13,1.082e-13,5.778e-28,
386.18,1.609e-13,1.609e-13,5.773e-28,
386.21,2.800e-13,2.800e-13,5.766e-28,
386.23,3.944e-13,3.944e-13,5.761e-28,
386.26,6.334e-13,6.334e-13,5.754e-28,
386.28,8.458e-13,8.458e-13,5.749e-28,
386.31,1.254e-12,1.254e-12,5.742e-28,
386.33,1.587e-12,1.587e-12,5.737e-28,
386.36,2.170e-12,2.170e-12,5.730e-28,
386.38,2.604e-12,2.604e-12,5.726e-28,
386.4,3.057e-12,3.057e-12,5.721e-28,
386.43,3.737e-12,3.737e-12,5.714e-28,
386.45,4.160e-12,4.160e-12,5.709e-28,
386.48,4.692e-12,4.692e-12,5.702e-28,
386.5,4.950e-12,4.950e-12,5.697e-28,
386.53,5.153e-12,5.153e-12,5.690e-28,
386.55,5.153e-12,5.153e-12,5.685e-28,
386.58,4.950e-12,4.950e-12,5.678e-28,
386.6,4.692e-12,4.692e-12,5.674e-28,
386.63,4.160e-12,4.160e-12,5.666e-28,
386.65,3.737e-12,3.737e-12,5.662e-28,
386.68,3.057e-12,3.057e-12,5.655e-28,
386.7,2.604e-12,2.604e-12,5.650e-28,
386.73,1.966e-12,1.966e-12,5.643e-28,
386.75,1.587e-12,1.587e-12,5.638e-28,
386.78,1.105e-12,1.105e-12,5.631e-28,
386.8,8.458e-13,8.458e-13,5.626e-28,
386.82,6.334e-13,6.334e-13,5.621e-28,
386.85,3.944e-13,3.944e-13,5.614e-28,
386.87,2.800e-13,2.800e-13,5.610e-28,
386.9,1.609e-13,1.609e-13,5.602e-28,
386.92,1.082e-13,1.082e-13,5.598e-28,
386.95,5.739e-14,5.739e-14,5.591e-28,
386.97,3.660e-14,3.660e-14,5.586e-28,
387,1.791e-14,1.791e-14,5.579e-28,
387.02,1.083e-14,1.083e-14,5.574e-28,
387.05,4.888e-15,4.888e-15,5.567e-28,
387.07,2.801e-15,2.801e-15,5.562e-28,
387.1,1.167e-15,1.167e-15,5.555e-28,
387.12,6.340e-16,6.340e-16,5.550e-28,
387.15,2.438e-16,2.438e-16,5.543e-28,
387.17,1.255e-16,1.255e-16,5.539e-28,
387.2,4.454e-17,4.454e-17,5.531e-28,
387.22,2.173e-17,2.173e-17,5.527e-28,
387.24,1.038e-17,1.038e-17,5.522e-28,
387.27,3.297e-18,3.297e-18,5.515e-28,
387.29,1.504e-18,1.504e-18,5.510e-28,
387.32,4.908e-19,4.908e-19,5.503e-28,
387.34,3.219e-19,3.219e-19,5.498e-28,
387.37,5.517e-19,5.517e-19,5.491e-28,
387.39,1.192e-18,1.192e-18,5.487e-28,
387.42,4.032e-18,4.032e-18,5.479e-28,
387.44,8.932e-18,8.932e-18,5.475e-28,
387.47,2.834e-17,2.834e-17,5.468e-28,
387.49,5.958e-17,5.958e-17,5.463e-28,
387.52,1.746e-16,1.746e-16,5.456e-28,
387.54,3.482e-16,3.482e-16,5.451e-28,
387.57,9.421e-16,9.421e-16,5.444e-28,
387.59,1.781e-15,1.781e-15,5.439e-28,
387.62,4.452e-15,4.452e-15,5.432e-28,
387.64,7.983e-15,7.983e-15,5.427e-28,
387.66,1.401e-14,1.401e-14,5.423e-28,
387.69,3.132e-14,3.132e-14,5.416e-28,
387.71,5.215e-14,5.215e-14,5.411e-28,
387.74,1.076e-13,1.076e-13,5.404e-28,
387.76,1.699e-13,1.699e-13,5.399e-28,
387.79,3.239e-13,3.239e-13,5.392e-28,
387.81,4.849e-13,4.849e-13,5.387e-28,
387.84,8.534e-13,8.534e-13,5.380e-28,
387.86,1.212e-12,1.212e-12,5.375e-28,
387.89,1.969e-12,1.969e-12,5.368e-28,
387.91,2.651e-12,2.651e-12,5.363e-28,
387.94,3.980e-12,3.980e-12,5.356e-28,
387.96,5.081e-12,5.081e-12,5.352e-28,
387.99,7.042e-12,7.042e-12,5.345e-28,
388.01,8.526e-12,8.526e-12,5.340e-28,
388.04,1.091e-11,1.091e-11,5.333e-28,
388.06,1.253e-11,1.253e-11,5.328e-28,
388.08,1.408e-11,1.408e-11,5.323e-28,
388.11,1.613e-11,1.613e-11,5.316e-28,
388.13,1.720e-11,1.720e-11,5.311e-28,
388.16,1.820e-11,1.820e-11,5.304e-28,
388.18,1.841e-11,1.841e-11,5.300e-28,
388.21,1.801e-11,1.801e-11,5.292e-28,
388.23,1.730e-11,1.730e-11,5.288e-28,
388.26,1.569e-11,1.569e-11,5.281e-28,
388.28,1.435e-11,1.435e-11,5.276e-28,
388.31,1.215e-11,1.215e-11,5.269e-28,
388.33,1.065e-11,1.065e-11,5.264e-28,
388.36,8.557e-12,8.557e-12,5.257e-28,
388.38,7.323e-12,7.323e-12,5.252e-28,
388.41,5.794e-12,5.794e-12,5.245e-28,
388.43,5.002e-12,5.002e-12,5.240e-28,
388.46,4.130e-12,4.130e-12,5.233e-28,
388.48,3.728e-12,3.728e-12,5.229e-28,
388.5,3.437e-12,3.437e-12,5.224e-28,
388.53,3.139e-12,3.139e-12,5.217e-28,
388.55,2.992e-12,2.992e-12,5.212e-28,
388.58,2.790e-12,2.790e-12,5.205e-28,
388.6,2.644e-12,2.644e-12,5.200e-28,
388.63,2.388e-12,2.388e-12,5.193e-28,
388.65,2.191e-12,2.191e-12,5.188e-28,
388.68,1.863e-12,1.863e-12,5.181e-28,
388.7,1.633e-12,1.633e-12,5.176e-28,
388.73,1.292e-12,1.292e-12,5.169e-28,
388.75,1.077e-12,1.077e-12,5.165e-28,
388.78,7.890e-13,7.890e-13,5.158e-28,
388.8,6.246e-13,6.246e-13,5.153e-28,
388.83,4.229e-13,4.229e-13,5.146e-28,
388.85,3.176e-13,3.176e-13,5.141e-28,
388.87,2.336e-13,2.336e-13,5.136e-28,
388.9,1.415e-13,1.415e-13,5.129e-28,
388.92,9.872e-14,9.872e-14,5.124e-28,
388.95,5.526e-14,5.526e-14,5.117e-28,
388.97,3.655e-14,3.655e-14,5.113e-28,
389,1.890e-14,1.890e-14,5.105e-28,
389.02,1.186e-14,1.186e-14,5.101e-28,
389.05,5.661e-15,5.661e-15,5.094e-28,
389.07,3.368e-15,3.368e-15,5.089e-28,
389.1,1.486e-15,1.486e-15,5.082e-28,
389.12,8.383e-16,8.383e-16,5.077e-28,
389.15,3.415e-16,3.415e-16,5.070e-28,
389.17,1.827e-16,1.827e-16,5.065e-28,
389.2,6.881e-17,6.881e-17,5.058e-28,
389.22,3.505e-17,3.505e-17,5.053e-28,
389.25,1.266e-17,1.266e-17,5.046e-28,
389.27,7.045e-18,7.045e-18,5.042e-28,
389.29,5.412e-18,5.412e-18,5.037e-28,
389.32,9.209e-18,9.209e-18,5.030e-28,
389.34,1.782e-17,1.782e-17,5.025e-28,
389.37,5.070e-17,5.070e-17,5.018e-28,
389.39,1.003e-16,1.003e-16,5.013e-28,
389.42,2.687e-16,2.687e-16,5.006e-28,
389.44,5.050e-16,5.050e-16,5.001e-28,
389.47,1.251e-15,1.251e-15,4.994e-28,
389.49,2.231e-15,2.231e-15,4.989e-28,
389.52,5.107e-15,5.107e-15,4.982e-28,
389.54,8.641e-15,8.641e-15,4.978e-28,
389.57,1.828e-14,1.828e-14,4.971e-28,
389.59,2.935e-14,2.935e-14,4.966e-28,
389.62,5.738e-14,5.738e-14,4.959e-28,
389.64,8.740e-14,8.740e-14,4.954e-28,
389.67,1.579e-13,1.579e-13,4.947e-28,
389.69,2.282e-13,2.282e-13,4.942e-28,
389.71,3.229e-13,3.229e-13,4.937e-28,
389.74,5.224e-13,5.224e-13,4.930e-28,
389.76,7.013e-13,7.013e-13,4.926e-28,
389.79,1.049e-12,1.049e-12,4.918e-28,
389.81,1.336e-12,1.336e-12,4.914e-28,
389.84,1.846e-12,1.846e-12,4.907e-28,
389.86,2.230e-12,2.230e-12,4.902e-28,
389.89,2.848e-12,2.848e-12,4.895e-28,
389.91,3.265e-12,3.265e-12,4.890e-28,
389.94,3.854e-12,3.854e-12,4.883e-28,
389.96,4.192e-12,4.192e-12,4.878e-28,
389.99,4.572e-12,4.572e-12,4.871e-28,
390.01,4.719e-12,4.719e-12,4.866e-28,
390.04,4.756e-12,4.756e-12,4.859e-28,
390.06,4.657e-12,4.657e-12,4.855e-28,
390.09,4.338e-12,4.338e-12,4.847e-28,
390.11,4.030e-12,4.030e-12,4.843e-28,
390.13,3.666e-12,3.666e-12,4.838e-28,
390.16,3.058e-12,3.058e-12,4.831e-28,
390.18,2.639e-12,2.639e-12,4.826e-28,
390.21,2.034e-12,2.034e-12,4.819e-28,
390.23,1.666e-12,1.666e-12,4.814e-28,
390.26,1.187e-12,1.187e-12,4.807e-28,
390.28,9.219e-13,9.219e-13,4.802e-28,
390.31,6.069e-13,6.069e-13,4.795e-28,
390.33,4.473e-13,4.473e-13,4.791e-28,
390.36,2.721e-13,2.721e-13,4.784e-28,
390.38,1.903e-13,1.903e-13,4.779e-28,
390.41,1.070e-13,1.070e-13,4.772e-28,
390.43,7.100e-14,7.100e-14,4.767e-28,
390.46,3.689e-14,3.689e-14,4.760e-28,
390.48,2.322e-14,2.322e-14,4.755e-28,
390.51,1.115e-14,1.115e-14,4.748e-28,
390.53,6.661e-15,6.661e-15,4.743e-28,
390.55,3.896e-15,3.896e-15,4.739e-28,
390.58,1.675e-15,1.675e-15,4.731e-28,
390.6,9.294e-16,9.294e-16,4.727e-28,
390.63,3.693e-16,3.693e-16,4.720e-28,
390.65,1.944e-16,1.944e-16,4.715e-28,
390.68,7.140e-17,7.140e-17,4.708e-28,
390.7,3.566e-17,3.566e-17,4.703e-28,
390.73,1.210e-17,1.210e-17,4.696e-28,
390.75,5.736e-18,5.736e-18,4.691e-28,
390.78,1.799e-18,1.799e-18,4.684e-28,
390.8,8.088e-19,8.088e-19,4.679e-28,
390.83,2.345e-19,2.345e-19,4.672e-28,
390.85,1.004e-19,1.004e-19,4.668e-28,
390.88,2.832e-20,2.832e-20,4.660e-28,
390.9,1.480e-20,1.480e-20,4.656e-28,
390.93,1.846e-20,1.846e-20,4.649e-28,
390.95,3.970e-20,3.970e-20,4.644e-28,
390.97,9.320e-20,9.320e-20,4.639e-28,
391,3.319e-19,3.319e-19,4.632e-28,
391.02,7.561e-19,7.561e-19,4.627e-28,
391.05,2.500e-18,2.500e-18,4.620e-28,
391.07,5.407e-18,5.407e-18,4.616e-28,
391.1,1.654e-17,1.654e-17,4.608e-28,
391.12,3.394e-17,3.394e-17,4.604e-28,
391.15,9.600e-17,9.600e-17,4.597e-28,
391.17,1.871e-16,1.871e-16,4.592e-28,
391.2,4.893e-16,4.893e-16,4.585e-28,
391.22,9.049e-16,9.049e-16,4.580e-28,
391.25,2.189e-15,2.189e-15,4.573e-28,
391.27,3.843e-15,3.843e-15,4.568e-28,
391.3,8.597e-15,8.597e-15,4.561e-28,
391.32,1.433e-14,1.433e-14,4.556e-28,
391.35,2.964e-14,2.964e-14,4.549e-28,
