Wavelength (nm),Sum(calc),Al I (1.3e-1),Al II (8.7e-1),Al III (2.5e-5)
398.44,4.626e-12,3.041e-11,8.301e-16,4.625e-12
398.47,2.378e-12,3.041e-11,4.531e-15,2.374e-12
398.49,1.497e-12,3.041e-11,1.370e-14,1.484e-12
398.52,7.753e-13,3.040e-11,6.940e-14,7.059e-13
398.54,6.191e-13,3.040e-11,1.997e-13,4.195e-13
398.56,8.074e-13,3.040e-11,5.631e-13,2.443e-13
398.59,2.674e-12,3.040e-11,2.569e-12,1.046e-13
398.61,6.953e-12,3.039e-11,6.895e-12,5.790e-14
398.64,2.922e-11,3.039e-11,2.920e-11,2.298e-14
398.66,7.458e-11,3.039e-11,7.456e-11,1.210e-14
398.69,2.931e-10,3.039e-11,2.931e-10,4.450e-15
398.71,7.122e-10,3.038e-11,7.122e-10,2.228e-15
398.74,2.599e-9,3.038e-11,2.599e-9,7.599e-16
398.76,6.009e-9,3.038e-11,6.009e-9,3.617e-16
398.79,2.036e-8,3.038e-11,2.036e-8,1.144e-16
398.81,4.479e-8,3.037e-11,4.479e-8,5.177e-17
398.84,1.409e-7,3.037e-11,1.409e-7,1.518e-17
398.86,2.950e-7,3.037e-11,2.950e-7,6.532e-18
398.89,8.612e-7,3.037e-11,8.612e-7,1.775e-18
398.91,1.716e-6,3.036e-11,1.716e-6,7.265e-19
398.94,4.653e-6,3.036e-11,4.653e-6,1.831e-19
398.96,8.825e-6,3.036e-11,8.825e-6,7.123e-20
398.98,1.641e-5,3.036e-11,1.641e-5,2.716e-20
399.01,4.010e-5,3.035e-11,4.010e-5,6.156e-21
399.03,7.099e-5,3.035e-11,7.099e-5,2.232e-21
399.06,1.611e-4,3.035e-11,1.611e-4,4.691e-22
399.08,2.714e-4,3.035e-11,2.714e-4,1.617e-22
399.11,5.721e-4,3.034e-11,5.721e-4,3.150e-23
399.13,9.175e-4,3.034e-11,9.175e-4,1.033e-23
399.16,1.796e-3,3.034e-11,1.796e-3,1.865e-24
399.18,2.742e-3,3.034e-11,2.742e-3,5.813e-25
399.21,4.987e-3,3.033e-11,4.987e-3,9.736e-26
399.23,7.249e-3,3.033e-11,7.249e-3,2.885e-26
399.26,1.225e-2,3.033e-11,1.225e-2,2.876e-26
399.28,1.695e-2,3.032e-11,1.695e-2,2.871e-26
399.31,2.660e-2,3.032e-11,2.660e-2,2.862e-26
399.33,3.505e-2,3.032e-11,3.505e-2,2.856e-26
399.36,5.110e-2,3.032e-11,5.110e-2,2.848e-26
399.38,6.412e-2,3.031e-11,6.412e-2,2.842e-26
399.41,8.688e-2,3.031e-11,8.688e-2,2.834e-26
399.43,1.038e-1,3.031e-11,1.038e-1,2.828e-26
399.45,1.216e-1,3.031e-11,1.216e-1,2.822e-26
399.48,1.487e-1,3.030e-11,1.487e-1,2.814e-26
399.5,1.660e-1,3.030e-11,1.660e-1,2.808e-26
399.53,1.886e-1,3.030e-11,1.886e-1,2.800e-26
399.55,2.004e-1,3.030e-11,2.004e-1,2.794e-26
399.58,2.117e-1,3.029e-11,2.117e-1,2.786e-26
399.6,2.143e-1,3.029e-11,2.143e-1,2.780e-26
399.63,2.104e-1,3.029e-11,2.104e-1,2.771e-26
399.65,2.028e-1,3.029e-11,2.028e-1,2.766e-26
399.68,1.851e-1,3.028e-11,1.851e-1,2.757e-26
399.7,1.700e-1,3.028e-11,1.700e-1,2.752e-26
399.73,1.442e-1,3.028e-11,1.442e-1,2.743e-26
399.75,1.261e-1,3.028e-11,1.261e-1,2.737e-26
399.78,9.946e-2,3.027e-11,9.946e-2,2.729e-26
399.8,8.287e-2,3.027e-11,8.287e-2,2.723e-26
399.83,6.076e-2,3.027e-11,6.076e-2,2.715e-26
399.85,4.822e-2,3.026e-11,4.822e-2,2.709e-26
399.87,3.753e-2,3.026e-11,3.753e-2,2.704e-26
399.9,2.485e-2,3.026e-11,2.485e-2,2.695e-26
399.92,1.842e-2,3.026e-11,1.842e-2,2.689e-26
399.95,1.134e-2,3.025e-11,1.134e-2,2.681e-26
399.97,8.008e-3,3.025e-11,8.008e-3,2.675e-26
400,4.583e-3,3.025e-11,4.583e-3,2.667e-26
400.02,3.083e-3,3.025e-11,3.083e-3,2.661e-26
400.05,1.640e-3,3.024e-11,1.640e-3,2.653e-26
400.07,1.051e-3,3.024e-11,1.051e-3,2.647e-26
400.1,5.196e-4,3.024e-11,5.196e-4,2.638e-26
400.12,3.171e-4,3.024e-11,3.171e-4,2.633e-26
400.15,1.458e-4,3.023e-11,1.458e-4,2.624e-26
400.17,8.475e-5,3.023e-11,8.475e-5,2.619e-26
400.2,3.621e-5,3.023e-11,3.621e-5,2.610e-26
400.22,2.005e-5,3.023e-11,2.005e-5,2.604e-26
400.25,7.961e-6,3.022e-11,7.961e-6,2.596e-26
400.27,4.198e-6,3.022e-11,4.198e-6,2.590e-26
400.3,1.549e-6,3.022e-11,1.549e-6,2.582e-26
400.32,7.780e-7,3.022e-11,7.780e-7,2.576e-26
400.34,3.831e-7,3.021e-11,3.831e-7,2.570e-26
400.37,1.276e-7,3.021e-11,1.276e-7,2.562e-26
400.39,5.982e-8,3.021e-11,5.982e-8,2.556e-26
400.42,1.851e-8,3.021e-11,1.851e-8,2.548e-26
400.44,8.266e-9,3.020e-11,8.266e-9,2.542e-26
400.47,2.377e-9,3.020e-11,2.377e-9,2.534e-26
400.49,1.010e-9,3.020e-11,1.010e-9,2.528e-26
400.52,2.699e-10,3.019e-11,2.699e-10,2.519e-26
400.54,1.092e-10,3.019e-11,1.092e-10,2.514e-26
400.57,2.711e-11,3.019e-11,2.711e-11,2.505e-26
400.59,1.045e-11,3.019e-11,1.045e-11,2.500e-26
400.62,2.408e-12,3.018e-11,2.408e-12,2.491e-26
400.64,8.833e-13,3.018e-11,8.833e-13,2.486e-26
400.67,1.891e-13,3.018e-11,1.891e-13,2.477e-26
400.69,6.603e-14,3.018e-11,6.603e-14,2.471e-26
400.72,1.313e-14,3.017e-11,1.313e-14,2.463e-26
400.74,4.364e-15,3.017e-11,4.364e-15,2.457e-26
400.76,1.422e-15,3.017e-11,1.422e-15,2.452e-26
400.79,2.549e-16,3.017e-11,2.549e-16,2.443e-26
400.81,7.906e-17,3.016e-11,7.906e-17,2.437e-26
400.84,1.262e-17,3.016e-11,1.262e-17,2.429e-26
400.86,3.034e-18,3.016e-11,3.034e-18,2.423e-26
401.41,3.272e-17,3.010e-11,3.272e-17,2.267e-26
401.43,1.080e-16,3.010e-11,1.080e-16,2.262e-26
401.46,6.243e-16,3.010e-11,6.243e-16,2.253e-26
401.48,1.962e-15,3.009e-11,1.962e-15,2.248e-26
401.51,1.053e-14,3.009e-11,1.053e-14,2.239e-26
401.53,3.149e-14,3.009e-11,3.149e-14,2.234e-26
401.56,1.569e-13,3.009e-11,1.569e-13,2.225e-26
401.58,4.468e-13,3.008e-11,4.468e-13,2.219e-26
401.61,2.068e-12,3.008e-11,2.068e-12,2.211e-26
401.63,5.604e-12,3.008e-11,5.604e-12,2.205e-26
401.65,1.489e-11,3.008e-11,1.489e-11,2.200e-26
401.68,6.213e-11,3.007e-11,6.213e-11,2.191e-26
401.7,1.571e-10,3.007e-11,1.571e-10,2.185e-26
401.73,6.088e-10,3.007e-11,6.088e-10,2.177e-26
401.75,1.465e-9,3.007e-11,1.465e-9,2.171e-26
401.78,5.274e-9,3.006e-11,5.274e-9,2.163e-26
401.8,1.208e-8,3.006e-11,1.208e-8,2.157e-26
401.83,4.038e-8,3.006e-11,4.038e-8,2.149e-26
401.85,8.807e-8,3.006e-11,8.807e-8,2.143e-26
401.88,2.733e-7,3.005e-11,2.733e-7,2.134e-26
401.9,5.674e-7,3.005e-11,5.674e-7,2.129e-26
401.93,1.635e-6,3.005e-11,1.635e-6,2.120e-26
401.95,3.231e-6,3.004e-11,3.231e-6,2.115e-26
401.98,8.648e-6,3.004e-11,8.648e-6,2.106e-26
402,1.626e-5,3.004e-11,1.626e-5,2.100e-26
402.03,4.042e-5,3.004e-11,4.042e-5,2.092e-26
402.05,7.237e-5,3.003e-11,7.237e-5,2.086e-26
402.08,1.670e-4,3.003e-11,1.670e-4,2.078e-26
402.1,2.846e-4,3.003e-11,2.846e-4,2.072e-26
402.12,4.755e-4,3.003e-11,4.755e-4,2.066e-26
402.15,9.895e-4,3.002e-11,9.895e-4,2.058e-26
402.17,1.574e-3,3.002e-11,1.574e-3,2.052e-26
402.2,3.041e-3,3.002e-11,3.041e-3,2.044e-26
402.22,4.603e-3,3.002e-11,4.603e-3,2.038e-26
402.25,8.260e-3,3.001e-11,8.260e-3,2.030e-26
402.27,1.190e-2,3.001e-11,1.190e-2,2.024e-26
402.3,1.983e-2,3.001e-11,1.983e-2,2.015e-26
402.32,2.720e-2,3.001e-11,2.720e-2,2.010e-26
402.35,4.210e-2,3.000e-11,4.210e-2,2.001e-26
402.37,5.495e-2,3.000e-11,5.495e-2,1.996e-26
402.4,7.898e-2,3.000e-11,7.898e-2,1.987e-26
402.42,9.813e-2,3.000e-11,9.813e-2,1.982e-26
402.45,1.310e-1,2.999e-11,1.310e-1,1.973e-26
402.47,1.549e-1,2.999e-11,1.549e-1,1.967e-26
402.5,1.920e-1,2.999e-11,1.920e-1,1.959e-26
402.52,2.161e-1,2.998e-11,2.161e-1,1.953e-26
402.54,2.385e-1,2.998e-11,2.385e-1,1.948e-26
402.57,2.666e-1,2.998e-11,2.666e-1,1.939e-26
402.59,2.800e-1,2.998e-11,2.800e-1,1.933e-26
402.62,2.906e-1,2.997e-11,2.906e-1,1.925e-26
402.64,2.906e-1,2.997e-11,2.906e-1,1.919e-26
402.67,2.800e-1,2.997e-11,2.800e-1,1.911e-26
402.69,2.666e-1,2.997e-11,2.666e-1,1.905e-26
402.72,2.385e-1,2.996e-11,2.385e-1,1.897e-26
402.74,2.161e-1,2.996e-11,2.161e-1,1.891e-26
402.77,1.796e-1,2.996e-11,1.796e-1,1.882e-26
402.79,1.549e-1,2.996e-11,1.549e-1,1.877e-26
402.82,1.195e-1,2.995e-11,1.195e-1,1.868e-26
402.84,9.813e-2,2.995e-11,9.813e-2,1.863e-26
402.87,7.033e-2,2.995e-11,7.033e-2,1.854e-26
402.89,5.495e-2,2.995e-11,5.495e-2,1.848e-26
402.92,3.657e-2,2.994e-11,3.657e-2,1.840e-26
402.94,2.720e-2,2.994e-11,2.720e-2,1.834e-26
402.96,1.983e-2,2.994e-11,1.983e-2,1.829e-26
402.99,1.190e-2,2.994e-11,1.190e-2,1.820e-26
403.01,8.260e-3,2.993e-11,8.260e-3,1.814e-26
403.04,4.603e-3,2.993e-11,4.603e-3,1.806e-26
403.06,3.041e-3,2.993e-11,3.041e-3,1.800e-26
403.09,1.574e-3,2.993e-11,1.574e-3,1.792e-26
403.11,9.895e-4,2.992e-11,9.895e-4,1.786e-26
403.14,4.755e-4,2.992e-11,4.755e-4,1.778e-26
403.16,2.846e-4,2.992e-11,2.846e-4,1.772e-26
403.19,1.270e-4,2.991e-11,1.270e-4,1.763e-26
403.21,7.237e-5,2.991e-11,7.237e-5,1.758e-26
403.24,2.999e-5,2.991e-11,2.999e-5,1.749e-26
403.26,1.626e-5,2.991e-11,1.626e-5,1.744e-26
403.29,6.259e-6,2.990e-11,6.259e-6,1.735e-26
403.31,3.231e-6,2.990e-11,3.231e-6,1.730e-26
403.34,1.155e-6,2.990e-11,1.155e-6,1.721e-26
403.36,5.674e-7,2.990e-11,5.674e-7,1.715e-26
403.39,1.883e-7,2.989e-11,1.883e-7,1.707e-26
403.41,8.807e-8,2.989e-11,8.807e-8,1.701e-26
403.43,4.038e-8,2.989e-11,4.038e-8,1.696e-26
403.46,1.208e-8,2.989e-11,1.208e-8,1.687e-26
403.48,5.274e-9,2.988e-11,5.274e-9,1.681e-26
403.51,1.465e-9,2.988e-11,1.465e-9,1.673e-26
403.53,6.088e-10,2.988e-11,6.088e-10,1.667e-26
403.56,1.571e-10,2.988e-11,1.571e-10,1.659e-26
403.58,6.213e-11,2.987e-11,6.213e-11,1.653e-26
403.61,1.489e-11,2.987e-11,1.489e-11,1.645e-26
403.63,5.604e-12,2.987e-11,5.604e-12,1.639e-26
403.66,1.247e-12,2.987e-11,1.247e-12,1.630e-26
403.68,4.468e-13,2.986e-11,4.468e-13,1.625e-26
403.71,9.233e-14,2.986e-11,9.233e-14,1.616e-26
403.73,3.149e-14,2.986e-11,3.149e-14,1.611e-26
403.76,6.043e-15,2.986e-11,6.043e-15,1.602e-26
403.78,1.962e-15,2.985e-11,1.962e-15,1.596e-26
403.81,3.496e-16,2.985e-11,3.496e-16,1.588e-26
403.83,1.080e-16,2.985e-11,1.080e-16,1.582e-26
403.85,3.272e-17,2.985e-11,3.272e-17,1.577e-26
406.99,6.876e-27,2.952e-11,2.788e-17,6.876e-27
407.02,4.130e-26,2.951e-11,2.783e-17,4.130e-26
407.04,1.332e-25,2.951e-11,2.780e-17,1.332e-25
407.07,7.446e-25,2.951e-11,2.776e-17,7.446e-25
407.09,2.289e-24,2.951e-11,2.773e-17,2.289e-24
407.12,1.191e-23,2.950e-11,2.768e-17,1.191e-23
407.14,3.490e-23,2.950e-11,2.765e-17,3.490e-23
407.17,1.689e-22,2.950e-11,2.760e-17,1.689e-22
407.19,4.717e-22,2.950e-11,2.757e-17,4.717e-22
407.22,2.124e-21,2.949e-11,2.753e-17,2.124e-21
407.24,5.656e-21,2.949e-11,2.750e-17,5.656e-21
407.27,2.370e-20,2.949e-11,2.745e-17,2.370e-20
407.29,6.014e-20,2.949e-11,2.742e-17,6.014e-20
407.32,2.345e-19,2.948e-11,2.737e-17,2.345e-19
407.34,5.672e-19,2.948e-11,2.734e-17,5.672e-19
407.37,2.058e-18,2.948e-11,2.729e-17,2.058e-18
407.39,4.745e-18,2.947e-11,2.726e-17,4.745e-18
407.41,1.073e-17,2.947e-11,2.723e-17,1.073e-17
407.44,3.520e-17,2.947e-11,2.719e-17,3.520e-17
407.46,7.587e-17,2.947e-11,2.716e-17,7.587e-17
407.49,2.316e-16,2.946e-11,2.711e-17,2.316e-16
407.51,4.758e-16,2.946e-11,2.708e-17,4.758e-16
407.54,1.352e-15,2.946e-11,2.703e-17,1.352e-15
407.56,2.647e-15,2.946e-11,2.700e-17,2.647e-15
407.59,6.996e-15,2.945e-11,2.696e-17,6.996e-15
407.61,1.306e-14,2.945e-11,2.692e-17,1.306e-14
407.64,3.212e-14,2.945e-11,2.688e-17,3.212e-14
407.66,5.713e-14,2.945e-11,2.685e-17,5.713e-14
407.69,1.308e-13,2.944e-11,2.680e-17,1.308e-13
407.71,2.217e-13,2.944e-11,2.677e-17,2.217e-13
407.74,4.722e-13,2.944e-11,2.672e-17,4.722e-13
407.76,7.631e-13,2.944e-11,2.669e-17,7.631e-13
407.79,1.512e-12,2.943e-11,2.665e-17,1.512e-12
407.81,2.330e-12,2.943e-11,2.662e-17,2.330e-12
407.83,3.520e-12,2.943e-11,2.659e-17,3.520e-12
407.86,6.307e-12,2.943e-11,2.654e-17,6.307e-12
407.88,9.084e-12,2.942e-11,2.651e-17,9.084e-12
407.91,1.515e-11,2.942e-11,2.646e-17,1.515e-11
407.93,2.079e-11,2.942e-11,2.643e-17,2.079e-11
407.96,3.226e-11,2.941e-11,2.639e-17,3.226e-11
407.98,4.221e-11,2.941e-11,2.635e-17,4.221e-11
408.01,6.093e-11,2.941e-11,2.631e-17,6.093e-11
408.03,7.599e-11,2.941e-11,2.628e-17,7.599e-11
408.06,1.021e-10,2.940e-11,2.623e-17,1.021e-10
408.08,1.213e-10,2.940e-11,2.620e-17,1.213e-10
408.11,1.517e-10,2.940e-11,2.615e-17,1.517e-10
408.13,1.718e-10,2.940e-11,2.612e-17,1.718e-10
408.16,1.999e-10,2.939e-11,2.608e-17,1.999e-10
408.18,2.159e-10,2.939e-11,2.605e-17,2.159e-10
408.21,2.337e-10,2.939e-11,2.600e-17,2.337e-10
408.23,2.405e-10,2.939e-11,2.597e-17,2.405e-10
408.26,2.423e-10,2.938e-11,2.592e-17,2.423e-10
408.28,2.378e-10,2.938e-11,2.589e-17,2.378e-10
408.3,2.289e-10,2.938e-11,2.586e-17,2.289e-10
408.33,2.088e-10,2.938e-11,2.581e-17,2.088e-10
408.35,1.919e-10,2.937e-11,2.578e-17,1.919e-10
408.38,1.638e-10,2.937e-11,2.574e-17,1.638e-10
408.4,1.445e-10,2.937e-11,2.571e-17,1.445e-10
408.43,1.174e-10,2.937e-11,2.566e-17,1.174e-10
408.45,1.016e-10,2.936e-11,2.563e-17,1.016e-10
408.48,8.348e-11,2.936e-11,2.558e-17,8.348e-11
408.5,7.593e-11,2.936e-11,2.555e-17,7.593e-11
408.53,7.269e-11,2.936e-11,2.551e-17,7.269e-11
408.55,7.650e-11,2.935e-11,2.548e-17,7.650e-11
408.58,9.186e-11,2.935e-11,2.543e-17,9.186e-11
408.6,1.088e-10,2.935e-11,2.540e-17,1.088e-10
408.63,1.439e-10,2.934e-11,2.535e-17,1.439e-10
408.65,1.735e-10,2.934e-11,2.532e-17,1.735e-10
408.68,2.256e-10,2.934e-11,2.528e-17,2.256e-10
408.7,2.639e-10,2.934e-11,2.524e-17,2.639e-10
408.72,3.037e-10,2.934e-11,2.521e-17,3.037e-10
408.75,3.625e-10,2.933e-11,2.517e-17,3.625e-10
408.77,3.987e-10,2.933e-11,2.514e-17,3.987e-10
408.8,4.437e-10,2.933e-11,2.509e-17,4.437e-10
408.82,4.654e-10,2.932e-11,2.506e-17,4.654e-10
408.85,4.824e-10,2.932e-11,2.501e-17,4.824e-10
408.87,4.823e-10,2.932e-11,2.498e-17,4.823e-10
408.9,4.653e-10,2.932e-11,2.494e-17,4.653e-10
408.92,4.436e-10,2.931e-11,2.491e-17,4.436e-10
408.95,3.983e-10,2.931e-11,2.486e-17,3.983e-10
408.97,3.619e-10,2.931e-11,2.483e-17,3.619e-10
409,3.025e-10,2.931e-11,2.478e-17,3.025e-10
409.02,2.620e-10,2.930e-11,2.475e-17,2.620e-10
409.05,2.038e-10,2.930e-11,2.470e-17,2.038e-10
409.07,1.683e-10,2.930e-11,2.467e-17,1.683e-10
409.1,1.218e-10,2.930e-11,2.463e-17,1.218e-10
409.12,9.592e-11,2.929e-11,2.460e-17,9.592e-11
409.15,6.463e-11,2.929e-11,2.455e-17,6.463e-11
409.17,4.850e-11,2.929e-11,2.452e-17,4.850e-11
409.19,3.570e-11,2.929e-11,2.449e-17,3.570e-11
409.22,2.176e-11,2.928e-11,2.444e-17,2.176e-11
409.24,1.527e-11,2.928e-11,2.441e-17,1.527e-11
409.27,8.660e-12,2.928e-11,2.437e-17,8.660e-12
409.29,5.793e-12,2.928e-11,2.433e-17,5.793e-12
409.32,3.058e-12,2.927e-11,2.429e-17,3.058e-12
409.34,1.950e-12,2.927e-11,2.426e-17,1.950e-12
409.37,9.582e-13,2.927e-11,2.421e-17,9.582e-13
409.39,5.825e-13,2.927e-11,2.418e-17,5.825e-13
409.42,2.664e-13,2.926e-11,2.413e-17,2.664e-13
409.44,1.544e-13,2.926e-11,2.410e-17,1.544e-13
409.47,6.570e-14,2.926e-11,2.406e-17,6.570e-14
409.49,3.630e-14,2.925e-11,2.403e-17,3.630e-14
409.52,1.438e-14,2.925e-11,2.398e-17,1.438e-14
409.54,7.572e-15,2.925e-11,2.395e-17,7.572e-15
409.57,2.792e-15,2.925e-11,2.390e-17,2.792e-15
409.59,1.401e-15,2.924e-11,2.387e-17,1.401e-15
409.61,6.902e-16,2.924e-11,2.384e-17,6.902e-16
409.64,2.301e-16,2.924e-11,2.380e-17,2.301e-16
409.66,1.080e-16,2.924e-11,2.376e-17,1.080e-16
409.69,3.353e-17,2.923e-11,2.372e-17,3.353e-17
409.71,1.501e-17,2.923e-11,2.369e-17,1.501e-17
409.74,4.334e-18,2.923e-11,2.364e-17,4.334e-18
409.76,1.849e-18,2.923e-11,2.361e-17,1.849e-18
409.79,4.971e-19,2.922e-11,2.356e-17,4.971e-19
409.81,2.022e-19,2.922e-11,2.353e-17,2.022e-19
409.84,5.059e-20,2.922e-11,2.349e-17,5.059e-20
409.86,1.961e-20,2.922e-11,2.346e-17,1.961e-20
409.89,4.567e-21,2.921e-11,2.341e-17,4.567e-21
409.91,1.688e-21,2.921e-11,2.338e-17,1.688e-21
409.94,3.659e-22,2.921e-11,2.333e-17,3.659e-22
409.96,1.289e-22,2.921e-11,2.330e-17,1.289e-22
409.99,2.600e-23,2.920e-11,2.326e-17,2.600e-23
410.01,8.733e-24,2.920e-11,2.322e-17,8.733e-24
410.03,2.877e-24,2.920e-11,2.319e-17,2.877e-24
410.06,5.250e-25,2.919e-11,2.315e-17,5.250e-25
410.08,1.649e-25,2.919e-11,2.312e-17,1.649e-25
410.11,2.800e-26,2.919e-11,2.307e-17,2.800e-26
413.72,3.987e-24,2.881e-11,1.750e-17,3.987e-24
413.74,1.436e-23,2.881e-11,1.747e-17,1.436e-23
413.77,8.069e-23,2.881e-11,1.743e-17,8.069e-23
413.79,2.492e-22,2.880e-11,1.740e-17,2.492e-22
413.82,1.306e-21,2.880e-11,1.735e-17,1.306e-21
413.84,3.850e-21,2.880e-11,1.732e-17,3.850e-21
413.87,1.882e-20,2.880e-11,1.727e-17,1.882e-20
413.89,5.298e-20,2.879e-11,1.724e-17,5.298e-20
413.92,2.417e-19,2.879e-11,1.720e-17,2.417e-19
413.94,6.496e-19,2.879e-11,1.717e-17,6.496e-19
413.97,2.765e-18,2.879e-11,1.712e-17,2.765e-18
413.99,7.096e-18,2.878e-11,1.709e-17,7.096e-18
414.01,1.788e-17,2.878e-11,1.706e-17,1.788e-17
414.04,6.905e-17,2.878e-11,1.701e-17,6.905e-17
414.06,1.661e-16,2.878e-11,1.698e-17,1.661e-16
414.09,5.986e-16,2.877e-11,1.693e-17,5.986e-16
414.11,1.375e-15,2.877e-11,1.690e-17,1.375e-15
414.14,4.624e-15,2.877e-11,1.686e-17,4.624e-15
414.16,1.014e-14,2.877e-11,1.683e-17,1.014e-14
414.19,3.182e-14,2.876e-11,1.678e-17,3.182e-14
414.21,6.664e-14,2.876e-11,1.675e-17,6.664e-14
414.24,1.951e-13,2.876e-11,1.670e-17,1.951e-13
414.26,3.902e-13,2.875e-11,1.667e-17,3.902e-13
414.29,1.066e-12,2.875e-11,1.663e-17,1.066e-12
414.31,2.035e-12,2.875e-11,1.660e-17,2.035e-12
414.34,5.189e-12,2.875e-11,1.655e-17,5.189e-12
414.36,9.462e-12,2.874e-11,1.652e-17,9.462e-12
414.39,2.251e-11,2.874e-11,1.647e-17,2.251e-11
414.41,3.919e-11,2.874e-11,1.644e-17,3.919e-11
414.44,8.700e-11,2.874e-11,1.639e-17,8.700e-11
414.46,1.447e-10,2.873e-11,1.636e-17,1.447e-10
414.48,2.362e-10,2.873e-11,1.633e-17,2.362e-10
414.51,4.759e-10,2.873e-11,1.629e-17,4.759e-10
414.53,7.418e-10,2.873e-11,1.626e-17,7.418e-10
414.56,1.395e-9,2.872e-11,1.621e-17,1.395e-9
414.58,2.077e-9,2.872e-11,1.618e-17,2.077e-9
414.61,3.644e-9,2.872e-11,1.613e-17,3.644e-9
414.63,5.181e-9,2.872e-11,1.610e-17,5.181e-9
414.66,8.484e-9,2.871e-11,1.606e-17,8.484e-9
414.68,1.152e-8,2.871e-11,1.602e-17,1.152e-8
414.71,1.761e-8,2.871e-11,1.598e-17,1.761e-8
414.73,2.283e-8,2.871e-11,1.595e-17,2.283e-8
414.76,3.256e-8,2.870e-11,1.590e-17,3.256e-8
414.78,4.032e-8,2.870e-11,1.587e-17,4.032e-8
414.81,5.367e-8,2.870e-11,1.582e-17,5.367e-8
414.83,6.347e-8,2.869e-11,1.579e-17,6.347e-8
414.86,7.885e-8,2.869e-11,1.575e-17,7.885e-8
414.88,8.905e-8,2.869e-11,1.572e-17,8.905e-8
414.9,9.874e-8,2.869e-11,1.569e-17,9.874e-8
414.93,1.114e-7,2.868e-11,1.564e-17,1.114e-7
414.95,1.179e-7,2.868e-11,1.561e-17,1.179e-7
414.98,1.242e-7,2.868e-11,1.556e-17,1.242e-7
415,1.256e-7,2.868e-11,1.553e-17,1.256e-7
415.03,1.234e-7,2.867e-11,1.549e-17,1.234e-7
415.05,1.192e-7,2.867e-11,1.545e-17,1.192e-7
415.08,1.093e-7,2.867e-11,1.541e-17,1.093e-7
415.1,1.008e-7,2.867e-11,1.538e-17,1.008e-7
415.13,8.628e-8,2.866e-11,1.533e-17,8.628e-8
415.15,7.601e-8,2.866e-11,1.530e-17,7.601e-8
415.18,6.073e-8,2.866e-11,1.525e-17,6.073e-8
415.2,5.110e-8,2.866e-11,1.522e-17,5.110e-8
415.23,3.810e-8,2.865e-11,1.518e-17,3.810e-8
415.25,3.062e-8,2.865e-11,1.515e-17,3.062e-8
415.28,2.131e-8,2.865e-11,1.510e-17,2.131e-8
415.3,1.635e-8,2.865e-11,1.507e-17,1.635e-8
415.33,1.062e-8,2.864e-11,1.502e-17,1.062e-8
415.35,7.787e-9,2.864e-11,1.499e-17,7.787e-9
415.37,5.604e-9,2.864e-11,1.496e-17,5.604e-9
415.4,3.305e-9,2.864e-11,1.491e-17,3.305e-9
415.42,2.272e-9,2.863e-11,1.488e-17,2.272e-9
415.45,1.251e-9,2.863e-11,1.484e-17,1.251e-9
415.47,8.209e-10,2.863e-11,1.481e-17,8.209e-10
415.5,4.218e-10,2.862e-11,1.476e-17,4.218e-10
415.52,2.644e-10,2.862e-11,1.473e-17,2.644e-10
415.55,1.268e-10,2.862e-11,1.468e-17,1.268e-10
415.57,7.592e-11,2.862e-11,1.465e-17,7.592e-11
415.6,3.398e-11,2.861e-11,1.461e-17,3.398e-11
415.62,1.943e-11,2.861e-11,1.458e-17,1.943e-11
415.65,8.118e-12,2.861e-11,1.453e-17,8.118e-12
415.67,4.433e-12,2.861e-11,1.450e-17,4.433e-12
415.7,1.728e-12,2.860e-11,1.445e-17,1.728e-12
415.72,9.015e-13,2.860e-11,1.442e-17,9.015e-13
415.75,3.281e-13,2.860e-11,1.438e-17,3.281e-13
415.77,1.634e-13,2.860e-11,1.434e-17,1.634e-13
415.79,7.991e-14,2.859e-11,1.431e-17,7.991e-14
415.82,2.640e-14,2.859e-11,1.427e-17,2.640e-14
415.84,1.233e-14,2.859e-11,1.424e-17,1.233e-14
415.87,3.801e-15,2.859e-11,1.419e-17,3.801e-15
415.89,1.695e-15,2.858e-11,1.416e-17,1.695e-15
415.92,4.879e-16,2.858e-11,1.411e-17,4.879e-16
415.94,2.078e-16,2.858e-11,1.408e-17,2.078e-16
415.97,5.580e-17,2.858e-11,1.404e-17,5.580e-17
415.99,2.270e-17,2.857e-11,1.401e-17,2.270e-17
416.02,5.689e-18,2.857e-11,1.396e-17,5.689e-18
416.04,2.210e-18,2.857e-11,1.393e-17,2.210e-18
416.07,5.168e-19,2.856e-11,1.388e-17,5.168e-19
416.09,1.917e-19,2.856e-11,1.385e-17,1.917e-19
416.12,4.184e-20,2.856e-11,1.380e-17,4.184e-20
416.14,1.482e-20,2.856e-11,1.377e-17,1.482e-20
416.17,3.019e-21,2.855e-11,1.373e-17,3.019e-21
416.19,1.021e-21,2.855e-11,1.370e-17,1.021e-21
416.22,1.941e-22,2.855e-11,1.365e-17,1.941e-22
416.24,6.270e-23,2.855e-11,1.362e-17,6.270e-23
416.26,1.988e-23,2.855e-11,1.359e-17,1.988e-23
416.29,2.724e-24,2.854e-11,1.354e-17,2.724e-24
421.38,5.695e-18,2.801e-11,5.695e-18,1.960e-24
421.41,3.200e-17,2.801e-11,3.200e-17,1.956e-24
421.43,9.891e-17,2.800e-11,9.891e-17,1.953e-24
421.46,5.268e-16,2.800e-11,5.268e-16,1.948e-24
421.48,1.558e-15,2.800e-11,1.558e-15,1.945e-24
