Wavelength (nm),Sum(calc),Li I (4.0e-2),Li II (9.6e-1),Li III (5.9e-34)
655.2706,1.021e-236,0,1.021e-236,0
655.2708,5.853e-235,0,5.853e-235,0
655.271,3.300e-233,0,3.300e-233,0
655.2711,2.463e-232,0,2.463e-232,0
655.2713,1.354e-230,0,1.354e-230,0
655.2715,7.321e-229,0,7.321e-229,0
655.2717,3.893e-227,0,3.893e-227,0
655.2718,2.821e-226,0,2.821e-226,0
655.272,1.463e-224,0,1.463e-224,0
655.2722,7.458e-223,0,7.458e-223,0
655.2723,5.292e-222,0,5.292e-222,0
655.2725,2.631e-220,0,2.631e-220,0
655.2727,1.287e-218,0,1.287e-218,0
655.2729,6.186e-217,0,6.186e-217,0
655.273,4.263e-216,0,4.263e-216,0
655.2732,1.999e-214,0,1.999e-214,0
655.2734,9.216e-213,0,9.216e-213,0
655.2736,4.179e-211,0,4.179e-211,0
655.2737,2.796e-210,0,2.796e-210,0
655.2739,1.236e-208,0,1.236e-208,0
655.2741,5.376e-207,0,5.376e-207,0
655.2742,3.523e-206,0,3.523e-206,0
655.2744,1.494e-204,0,1.494e-204,0
655.2746,6.228e-203,0,6.228e-203,0
655.2748,2.554e-201,0,2.554e-201,0
655.2749,1.625e-200,0,1.625e-200,0
655.2751,6.497e-199,0,6.497e-199,0
655.2753,2.555e-197,0,2.555e-197,0
655.2755,9.878e-196,0,9.878e-196,0
655.2756,6.104e-195,0,6.104e-195,0
655.2758,2.302e-193,0,2.302e-193,0
655.276,8.534e-192,0,8.534e-192,0
655.2761,5.164e-191,0,5.164e-191,0
655.2763,1.867e-189,0,1.867e-189,0
655.2765,6.639e-188,0,6.639e-188,0
655.2767,2.321e-186,0,2.321e-186,0
655.2768,1.364e-185,0,1.364e-185,0
655.277,4.651e-184,0,4.651e-184,0
655.2772,1.560e-182,0,1.560e-182,0
655.2773,8.974e-182,0,8.974e-182,0
655.2775,2.934e-180,0,2.934e-180,0
655.2777,9.435e-179,0,9.435e-179,0
655.2779,2.983e-177,0,2.983e-177,0
655.278,1.667e-176,0,1.667e-176,0
655.2782,5.140e-175,0,5.140e-175,0
655.2784,1.559e-173,0,1.559e-173,0
655.2786,4.648e-172,0,4.648e-172,0
655.2787,2.522e-171,0,2.522e-171,0
655.2789,7.333e-170,0,7.333e-170,0
655.2791,2.097e-168,0,2.097e-168,0
655.2792,1.114e-167,0,1.114e-167,0
655.2794,3.107e-166,0,3.107e-166,0
655.2796,8.518e-165,0,8.518e-165,0
655.2798,2.297e-163,0,2.297e-163,0
655.2799,1.185e-162,0,1.185e-162,0
655.2801,3.116e-161,0,3.116e-161,0
655.2803,8.058e-160,0,8.058e-160,0
655.2805,2.049e-158,0,2.049e-158,0
655.2806,1.027e-157,0,1.027e-157,0
655.2808,2.546e-156,0,2.546e-156,0
655.281,6.208e-155,0,6.208e-155,0
655.2811,3.046e-154,0,3.046e-154,0
655.2813,7.243e-153,0,7.243e-153,0
655.2815,1.694e-151,0,1.694e-151,0
655.2817,3.894e-150,0,3.894e-150,0
655.2818,1.856e-149,0,1.856e-149,0
655.282,4.161e-148,0,4.161e-148,0
655.2822,9.175e-147,0,9.175e-147,0
655.2823,4.281e-146,0,4.281e-146,0
655.2825,9.206e-145,0,9.206e-145,0
655.2827,1.947e-143,0,1.947e-143,0
655.2829,4.047e-142,0,4.047e-142,0
655.283,1.834e-141,0,1.834e-141,0
655.2832,3.719e-140,0,3.719e-140,0
655.2834,7.415e-139,0,7.415e-139,0
655.2836,1.454e-137,0,1.454e-137,0
655.2837,6.398e-137,0,6.398e-137,0
655.2839,1.223e-135,0,1.223e-135,0
655.2841,2.300e-134,0,2.300e-134,0
655.2842,9.913e-134,0,9.913e-134,0
655.2844,1.818e-132,0,1.818e-132,0
655.2846,3.277e-131,0,3.277e-131,0
655.2848,5.811e-130,0,5.811e-130,0
655.2849,2.432e-129,0,2.432e-129,0
655.2851,4.205e-128,0,4.205e-128,0
655.2853,7.150e-127,0,7.150e-127,0
655.2855,1.196e-125,0,1.196e-125,0
655.2856,4.858e-125,0,4.858e-125,0
655.2858,7.922e-124,0,7.922e-124,0
655.286,1.270e-122,0,1.270e-122,0
655.2861,5.054e-122,0,5.054e-122,0
655.2863,7.903e-121,0,7.903e-121,0
655.2865,1.215e-119,0,1.215e-119,0
655.2867,1.838e-118,0,1.838e-118,0
655.2868,7.101e-118,0,7.101e-118,0
655.287,1.047e-116,0,1.047e-116,0
655.2872,1.518e-115,0,1.518e-115,0
655.2873,5.745e-115,0,5.745e-115,0
655.2875,8.124e-114,0,8.124e-114,0
655.2877,1.130e-112,0,1.130e-112,0
655.2879,1.545e-111,0,1.545e-111,0
655.288,5.676e-111,0,5.676e-111,0
655.2882,7.568e-110,0,7.568e-110,0
655.2884,9.924e-109,0,9.924e-109,0
655.2886,1.280e-107,0,1.280e-107,0
655.2887,4.566e-107,0,4.566e-107,0
655.2889,5.742e-106,0,5.742e-106,0
655.2891,7.100e-105,0,7.100e-105,0
655.2892,2.481e-104,0,2.481e-104,0
655.2894,2.991e-103,0,2.991e-103,0
655.2896,3.547e-102,0,3.547e-102,0
655.2898,4.136e-101,0,4.136e-101,0
655.2899,1.404e-100,0,1.404e-100,0
655.2901,1.596e-99,0,1.596e-99,0
655.2903,1.785e-98,0,1.785e-98,0
655.2905,1.962e-97,0,1.962e-97,0
655.2906,6.466e-97,0,6.466e-97,0
655.2908,6.934e-96,0,6.934e-96,0
655.291,7.311e-95,0,7.311e-95,0
655.2911,2.359e-94,0,2.359e-94,0
655.2913,2.426e-93,0,2.426e-93,0
655.2915,2.453e-92,0,2.453e-92,0
655.2917,2.439e-91,0,2.439e-91,0
655.2918,7.643e-91,0,7.643e-91,0
655.292,7.411e-90,0,7.411e-90,0
655.2922,7.067e-89,0,7.067e-89,0
655.2923,2.169e-88,0,2.169e-88,0
655.2925,2.017e-87,0,2.017e-87,0
655.2927,1.844e-86,0,1.844e-86,0
655.2929,1.658e-85,0,1.658e-85,0
655.293,4.941e-85,0,4.941e-85,0
655.2932,4.332e-84,0,4.332e-84,0
655.2934,3.736e-83,0,3.736e-83,0
655.2936,3.168e-82,0,3.168e-82,0
655.2937,9.166e-82,0,9.166e-82,0
655.2939,7.580e-81,0,7.580e-81,0
655.2941,6.163e-80,0,6.163e-80,0
655.2942,1.747e-79,0,1.747e-79,0
655.2944,1.385e-78,0,1.385e-78,0
655.2946,1.080e-77,0,1.080e-77,0
655.2948,8.281e-77,0,8.281e-77,0
655.2949,2.279e-76,0,2.279e-76,0
655.2951,1.704e-75,0,1.704e-75,0
655.2953,1.253e-74,0,1.253e-74,0
655.2955,9.060e-74,0,9.060e-74,0
655.2956,2.421e-73,0,2.421e-73,0
655.2958,1.707e-72,0,1.707e-72,0
655.296,1.184e-71,0,1.184e-71,0
655.2961,3.098e-71,0,3.098e-71,0
655.2963,2.095e-70,0,2.095e-70,0
655.2965,1.393e-69,0,1.393e-69,0
655.2967,9.107e-69,0,9.107e-69,0
655.2968,2.314e-68,0,2.314e-68,0
655.297,1.476e-67,0,1.476e-67,0
655.2972,9.254e-67,0,9.254e-67,0
655.2973,2.303e-66,0,2.303e-66,0
655.2975,1.408e-65,0,1.408e-65,0
655.2977,8.467e-65,0,8.467e-65,0
655.2979,5.007e-64,0,5.007e-64,0
655.298,1.210e-63,0,1.210e-63,0
655.2982,6.976e-63,0,6.976e-63,0
655.2984,3.956e-62,0,3.956e-62,0
655.2986,2.206e-61,0,2.206e-61,0
655.2987,5.176e-61,0,5.176e-61,0
655.2989,2.815e-60,0,2.815e-60,0
655.2991,1.505e-59,0,1.505e-59,0
655.2992,3.459e-59,0,3.459e-59,0
655.2994,1.804e-58,0,1.804e-58,0
655.2996,9.248e-58,0,9.248e-58,0
655.2998,4.663e-57,0,4.663e-57,0
655.2999,1.041e-56,0,1.041e-56,0
655.3001,5.117e-56,0,5.117e-56,0
655.3003,2.474e-55,0,2.474e-55,0
655.3005,1.177e-54,0,1.177e-54,0
655.3006,2.550e-54,0,2.550e-54,0
655.3008,1.182e-53,0,1.182e-53,0
655.301,5.391e-53,0,5.391e-53,0
655.3011,1.144e-52,0,1.144e-52,0
655.3013,5.087e-52,0,5.087e-52,0
655.3015,2.225e-51,0,2.225e-51,0
655.3017,9.566e-51,0,9.566e-51,0
655.3018,1.971e-50,0,1.971e-50,0
655.302,8.266e-50,0,8.266e-50,0
655.3022,3.408e-49,0,3.408e-49,0
655.3023,6.878e-49,0,6.878e-49,0
655.3025,2.766e-48,0,2.766e-48,0
655.3027,1.094e-47,0,1.094e-47,0
655.3029,4.253e-47,0,4.253e-47,0
655.303,8.333e-47,0,8.333e-47,0
655.3032,3.160e-46,0,3.160e-46,0
655.3034,1.178e-45,0,1.178e-45,0
655.3036,4.321e-45,0,4.321e-45,0
655.3037,8.222e-45,0,8.222e-45,0
655.3039,2.940e-44,0,2.940e-44,0
655.3041,1.034e-43,0,1.034e-43,0
655.3042,1.927e-43,0,1.927e-43,0
655.3044,6.607e-43,0,6.607e-43,0
655.3046,2.228e-42,0,2.228e-42,0
655.3048,7.387e-42,0,7.387e-42,0
655.3049,1.337e-41,0,1.337e-41,0
655.3051,4.323e-41,0,4.323e-41,0
655.3053,1.375e-40,0,1.375e-40,0
655.3055,4.298e-40,0,4.298e-40,0
655.3056,7.553e-40,0,7.553e-40,0
655.3058,2.303e-39,0,2.303e-39,0
655.306,6.907e-39,0,6.907e-39,0
655.3061,1.189e-38,0,1.189e-38,0
655.3063,3.476e-38,0,3.476e-38,0
655.3065,9.994e-38,0,9.994e-38,0
655.3067,2.826e-37,0,2.826e-37,0
655.3068,4.723e-37,0,4.723e-37,0
655.307,1.302e-36,0,1.302e-36,0
655.3072,3.531e-36,0,3.531e-36,0
655.3073,5.779e-36,0,5.779e-36,0
655.3075,1.528e-35,0,1.528e-35,0
655.3077,3.974e-35,0,3.974e-35,0
655.3079,1.016e-34,0,1.016e-34,0
655.308,1.615e-34,0,1.615e-34,0
655.3082,4.026e-34,0,4.026e-34,0
655.3084,9.873e-34,0,9.873e-34,0
655.3086,2.381e-33,0,2.381e-33,0
655.3087,3.674e-33,0,3.674e-33,0
655.3089,8.640e-33,0,8.640e-33,0
655.3091,1.998e-32,0,1.998e-32,0
655.3092,3.019e-32,0,3.019e-32,0
655.3094,6.808e-32,0,6.808e-32,0
655.3096,1.510e-31,0,1.510e-31,0
655.3098,3.292e-31,0,3.292e-31,0
655.3099,4.831e-31,0,4.831e-31,0
655.3101,1.027e-30,0,1.027e-30,0
655.3103,2.148e-30,0,2.148e-30,0
655.3105,4.417e-30,0,4.417e-30,0
655.3106,6.295e-30,0,6.295e-30,0
655.3108,1.262e-29,0,1.262e-29,0
655.311,2.489e-29,0,2.489e-29,0
655.3111,3.473e-29,0,3.473e-29,0
655.3113,6.679e-29,0,6.679e-29,0
655.3115,1.263e-28,0,1.263e-28,0
655.3117,2.349e-28,0,2.349e-28,0
655.3118,3.183e-28,0,3.183e-28,0
655.312,5.772e-28,0,5.772e-28,0
655.3122,1.029e-27,0,1.029e-27,0
655.3123,1.366e-27,0,1.366e-27,0
655.3125,2.375e-27,0,2.375e-27,0
655.3127,4.061e-27,0,4.061e-27,0
655.3129,6.829e-27,0,6.829e-27,0
655.313,8.801e-27,0,8.801e-27,0
655.3132,1.443e-26,0,1.443e-26,0
655.3134,2.327e-26,0,2.327e-26,0
655.3136,3.690e-26,0,3.690e-26,0
655.3137,4.618e-26,0,4.618e-26,0
655.3139,7.141e-26,0,7.141e-26,0
655.3141,1.086e-25,0,1.086e-25,0
655.3142,1.331e-25,0,1.331e-25,0
655.3144,1.973e-25,0,1.973e-25,0
655.3146,2.878e-25,0,2.878e-25,0
655.3148,4.126e-25,0,4.126e-25,0
655.3149,4.910e-25,0,4.910e-25,0
655.3151,6.867e-25,0,6.867e-25,0
655.3153,9.443e-25,0,9.443e-25,0
655.3155,1.277e-24,0,1.277e-24,0
655.3156,1.476e-24,0,1.476e-24,0
655.3158,1.946e-24,0,1.946e-24,0
655.316,2.523e-24,0,2.523e-24,0
655.3161,2.855e-24,0,2.855e-24,0
655.3163,3.611e-24,0,3.611e-24,0
655.3165,4.490e-24,0,4.490e-24,0
655.3167,5.491e-24,0,5.491e-24,0
655.3168,6.034e-24,0,6.034e-24,0
655.317,7.195e-24,0,7.195e-24,0
655.3172,8.438e-24,0,8.438e-24,0
655.3173,9.080e-24,0,9.080e-24,0
655.3175,1.038e-23,0,1.038e-23,0
655.3177,1.168e-23,0,1.168e-23,0
655.3179,1.291e-23,0,1.291e-23,0
655.318,1.349e-23,0,1.349e-23,0
655.3182,1.455e-23,0,1.455e-23,0
655.3184,1.543e-23,0,1.543e-23,0
655.3186,1.609e-23,0,1.609e-23,0
655.3187,1.633e-23,0,1.633e-23,0
655.3189,1.660e-23,0,1.660e-23,0
655.3191,1.660e-23,0,1.660e-23,0
655.3192,1.650e-23,0,1.650e-23,0
655.3194,1.609e-23,0,1.609e-23,0
655.3196,1.543e-23,0,1.543e-23,0
655.3198,1.455e-23,0,1.455e-23,0
655.3199,1.404e-23,0,1.404e-23,0
655.3201,1.291e-23,0,1.291e-23,0
655.3203,1.168e-23,0,1.168e-23,0
655.3205,1.038e-23,0,1.038e-23,0
655.3206,9.730e-24,0,9.730e-24,0
655.3208,8.438e-24,0,8.438e-24,0
655.321,7.195e-24,0,7.195e-24,0
655.3211,6.603e-24,0,6.603e-24,0
655.3213,5.491e-24,0,5.491e-24,0
655.3215,4.490e-24,0,4.490e-24,0
655.3217,3.611e-24,0,3.611e-24,0
655.3218,3.218e-24,0,3.218e-24,0
655.322,2.523e-24,0,2.523e-24,0
655.3222,1.946e-24,0,1.946e-24,0
655.3223,1.698e-24,0,1.698e-24,0
655.3225,1.277e-24,0,1.277e-24,0
655.3227,9.443e-25,0,9.443e-25,0
655.3229,6.867e-25,0,6.867e-25,0
655.323,5.819e-25,0,5.819e-25,0
655.3232,4.126e-25,0,4.126e-25,0
655.3234,2.878e-25,0,2.878e-25,0
655.3236,1.973e-25,0,1.973e-25,0
655.3237,1.624e-25,0,1.624e-25,0
655.3239,1.086e-25,0,1.086e-25,0
655.3241,7.141e-26,0,7.141e-26,0
655.3242,5.755e-26,0,5.755e-26,0
655.3244,3.690e-26,0,3.690e-26,0
655.3246,2.327e-26,0,2.327e-26,0
655.3248,1.443e-26,0,1.443e-26,0
655.3249,1.129e-26,0,1.129e-26,0
655.3251,6.829e-27,0,6.829e-27,0
655.3253,4.061e-27,0,4.061e-27,0
655.3255,2.375e-27,0,2.375e-27,0
655.3256,1.805e-27,0,1.805e-27,0
655.3258,1.029e-27,0,1.029e-27,0
655.326,5.772e-28,0,5.772e-28,0
655.3261,4.295e-28,0,4.295e-28,0
655.3263,2.349e-28,0,2.349e-28,0
655.3265,1.263e-28,0,1.263e-28,0
655.3267,6.679e-29,0,6.679e-29,0
655.3268,4.827e-29,0,4.827e-29,0
655.327,2.489e-29,0,2.489e-29,0
655.3272,1.262e-29,0,1.262e-29,0
655.3273,8.932e-30,0,8.932e-30,0
655.3275,4.417e-30,0,4.417e-30,0
655.3277,2.148e-30,0,2.148e-30,0
655.3279,1.027e-30,0,1.027e-30,0
655.328,7.059e-31,0,7.059e-31,0
655.3282,3.292e-31,0,3.292e-31,0
655.3284,1.510e-31,0,1.510e-31,0
655.3286,6.808e-32,0,6.808e-32,0
655.3287,4.543e-32,0,4.543e-32,0
655.3289,1.998e-32,0,1.998e-32,0
655.3291,8.640e-33,0,8.640e-33,0
655.3292,5.646e-33,0,5.646e-33,0
655.3294,2.381e-33,0,2.381e-33,0
655.3296,9.873e-34,0,9.873e-34,0
655.3298,4.026e-34,0,4.026e-34,0
655.3299,2.555e-34,0,2.555e-34,0
655.3301,1.016e-34,0,1.016e-34,0
655.3303,3.974e-35,0,3.974e-35,0
655.3305,1.528e-35,0,1.528e-35,0
655.3306,9.417e-36,0,9.417e-36,0
655.3308,3.531e-36,0,3.531e-36,0
655.331,1.302e-36,0,1.302e-36,0
655.3311,7.859e-37,0,7.859e-37,0
655.3313,2.826e-37,0,2.826e-37,0
655.3315,9.994e-38,0,9.994e-38,0
655.3317,3.476e-38,0,3.476e-38,0
655.3318,2.037e-38,0,2.037e-38,0
655.332,6.907e-39,0,6.907e-39,0
655.3322,2.303e-39,0,2.303e-39,0
655.3323,1.322e-39,0,1.322e-39,0
655.3325,4.298e-40,0,4.298e-40,0
655.3327,1.375e-40,0,1.375e-40,0
655.3329,4.323e-41,0,4.323e-41,0
655.333,2.409e-41,0,2.409e-41,0
655.3332,7.387e-42,0,7.387e-42,0
655.3334,2.228e-42,0,2.228e-42,0
655.3336,6.607e-43,0,6.607e-43,0
655.3337,3.575e-43,0,3.575e-43,0
655.3339,1.034e-43,0,1.034e-43,0
655.3341,2.940e-44,0,2.940e-44,0
655.3342,1.558e-44,0,1.558e-44,0
655.3344,4.321e-45,0,4.321e-45,0
655.3346,1.178e-45,0,1.178e-45,0
655.3348,3.160e-46,0,3.160e-46,0
655.3349,1.626e-46,0,1.626e-46,0
655.3351,4.253e-47,0,4.253e-47,0
655.3353,1.094e-47,0,1.094e-47,0
655.3355,2.766e-48,0,2.766e-48,0
655.3356,1.382e-48,0,1.382e-48,0
655.3358,3.408e-49,0,3.408e-49,0
655.336,8.266e-50,0,8.266e-50,0
655.3361,4.045e-50,0,4.045e-50,0
655.3363,9.566e-51,0,9.566e-51,0
655.3365,2.225e-51,0,2.225e-51,0
655.3367,5.087e-52,0,5.087e-52,0
655.3368,2.417e-52,0,2.417e-52,0
655.337,5.391e-53,0,5.391e-53,0
655.3372,1.182e-53,0,1.182e-53,0
655.3373,5.502e-54,0,5.502e-54,0
655.3375,1.177e-54,0,1.177e-54,0
655.3377,2.474e-55,0,2.474e-55,0
655.3379,5.117e-56,0,5.117e-56,0
655.338,2.312e-56,0,2.312e-56,0
655.3382,4.663e-57,0,4.663e-57,0
655.3384,9.248e-58,0,9.248e-58,0
655.3386,1.804e-58,0,1.804e-58,0
655.3387,7.914e-59,0,7.914e-59,0
655.3389,1.505e-59,0,1.505e-59,0
655.3391,2.815e-60,0,2.815e-60,0
655.3392,1.210e-60,0,1.210e-60,0
655.3394,2.206e-61,0,2.206e-61,0
655.3396,3.956e-62,0,3.956e-62,0
655.3398,6.976e-63,0,6.976e-63,0
655.3399,2.911e-63,0,2.911e-63,0
655.3401,5.007e-64,0,5.007e-64,0
655.3403,8.467e-65,0,8.467e-65,0
655.3405,1.408e-65,0,1.408e-65,0
655.3406,5.706e-66,0,5.706e-66,0
655.3408,9.254e-67,0,9.254e-67,0
655.341,1.476e-67,0,1.476e-67,0
655.3411,5.857e-68,0,5.857e-68,0
655.3413,9.151e-69,0,9.151e-69,0
655.3415,1.686e-69,0,1.686e-69,0
655.3417,2.124e-69,0,2.124e-69,0
655.3418,4.945e-69,0,4.945e-69,0
655.342,3.102e-68,0,3.102e-68,0
655.3422,1.944e-67,0,1.944e-67,0
655.3423,4.837e-67,0,4.837e-67,0
655.3425,2.957e-66,0,2.957e-66,0
655.3427,1.778e-65,0,1.778e-65,0
655.3429,1.051e-64,0,1.051e-64,0
655.343,2.539e-64,0,2.539e-64,0
655.3432,1.464e-63,0,1.464e-63,0
655.3434,8.299e-63,0,8.299e-63,0
655.3436,4.626e-62,0,4.626e-62,0
655.3437,1.086e-61,0,1.086e-61,0
655.3439,5.901e-61,0,5.901e-61,0
655.3441,3.155e-60,0,3.155e-60,0
655.3442,7.249e-60,0,7.249e-60,0
655.3444,3.779e-59,0,3.779e-59,0
655.3446,1.937e-58,0,1.937e-58,0
655.3448,9.767e-58,0,9.767e-58,0
655.3449,2.179e-57,0,2.179e-57,0
655.3451,1.071e-56,0,1.071e-56,0
655.3453,5.180e-56,0,5.180e-56,0
655.3455,2.462e-55,0,2.462e-55,0
655.3456,5.336e-55,0,5.336e-55,0
655.3458,2.474e-54,0,2.474e-54,0
655.346,1.128e-53,0,1.128e-53,0
655.3461,2.393e-53,0,2.393e-53,0
655.3463,1.064e-52,0,1.064e-52,0
655.3465,4.651e-52,0,4.651e-52,0
655.3467,1.999e-51,0,1.999e-51,0
655.3468,4.120e-51,0,4.120e-51,0
655.347,1.727e-50,0,1.727e-50,0
655.3472,7.121e-50,0,7.121e-50,0
655.3473,1.437e-49,0,1.437e-49,0
655.3475,5.777e-49,0,5.777e-49,0
655.3477,2.284e-48,0,2.284e-48,0
655.3479,8.879e-48,0,8.879e-48,0
655.348,1.740e-47,0,1.740e-47,0
655.3482,6.596e-47,0,6.596e-47,0
655.3484,2.459e-46,0,2.459e-46,0
655.3486,9.016e-46,0,9.016e-46,0
655.3487,1.715e-45,0,1.715e-45,0
655.3489,6.133e-45,0,6.133e-45,0
655.3491,2.156e-44,0,2.156e-44,0
655.3492,4.018e-44,0,4.018e-44,0
655.3494,1.378e-43,0,1.378e-43,0
655.3496,4.644e-43,0,4.644e-43,0
655.3498,1.540e-42,0,1.540e-42,0
655.3499,2.786e-42,0,2.786e-42,0
655.3501,9.008e-42,0,9.008e-42,0
655.3503,2.864e-41,0,2.864e-41,0
655.3505,8.955e-41,0,8.955e-41,0
655.3506,1.573e-40,0,1.573e-40,0
655.3508,4.797e-40,0,4.797e-40,0
655.351,1.438e-39,0,1.438e-39,0
655.3511,2.475e-39,0,2.475e-39,0
655.3513,7.236e-39,0,7.236e-39,0
655.3515,2.080e-38,0,2.080e-38,0
655.3517,5.882e-38,0,5.882e-38,0
655.3518,9.829e-38,0,9.829e-38,0
655.352,2.710e-37,0,2.710e-37,0
655.3522,7.348e-37,0,7.348e-37,0
655.3523,1.202e-36,0,1.202e-36,0
655.3525,3.179e-36,0,3.179e-36,0
655.3527,8.265e-36,0,8.265e-36,0
655.3529,2.113e-35,0,2.113e-35,0
655.353,3.358e-35,0,3.358e-35,0
655.3532,8.372e-35,0,8.372e-35,0
655.3534,2.053e-34,0,2.053e-34,0
655.3536,4.949e-34,0,4.949e-34,0
655.3537,7.637e-34,0,7.637e-34,0
655.3539,1.796e-33,0,1.796e-33,0
655.3541,4.152e-33,0,4.152e-33,0
655.3542,6.274e-33,0,6.274e-33,0
655.3544,1.415e-32,0,1.415e-32,0
655.3546,3.136e-32,0,3.136e-32,0
655.3548,6.839e-32,0,6.839e-32,0
655.3549,1.003e-31,0,1.003e-31,0
655.3551,2.134e-31,0,2.134e-31,0
655.3553,4.461e-31,0,4.461e-31,0
655.3555,9.173e-31,0,9.173e-31,0
655.3556,1.307e-30,0,1.307e-30,0
655.3558,2.621e-30,0,2.621e-30,0
655.356,5.168e-30,0,5.168e-30,0
655.3561,7.211e-30,0,7.211e-30,0
655.3563,1.387e-29,0,1.387e-29,0
655.3565,2.622e-29,0,2.622e-29,0
655.3567,4.875e-29,0,4.875e-29,0
655.3568,6.606e-29,0,6.606e-29,0
655.357,1.198e-28,0,1.198e-28,0
655.3572,2.136e-28,0,2.136e-28,0
655.3573,2.834e-28,0,2.834e-28,0
655.3575,4.928e-28,0,4.928e-28,0
655.3577,8.426e-28,0,8.426e-28,0
655.3579,1.417e-27,0,1.417e-27,0
655.358,1.826e-27,0,1.826e-27,0
655.3582,2.994e-27,0,2.994e-27,0
655.3584,4.827e-27,0,4.827e-27,0
655.3586,7.654e-27,0,7.654e-27,0
655.3587,9.578e-27,0,9.578e-27,0
655.3589,1.481e-26,0,1.481e-26,0
655.3591,2.252e-26,0,2.252e-26,0
655.3592,2.760e-26,0,2.760e-26,0
655.3594,4.092e-26,0,4.092e-26,0
655.3596,5.967e-26,0,5.967e-26,0
655.3598,8.556e-26,0,8.556e-26,0
655.3599,1.018e-25,0,1.018e-25,0
655.3601,1.424e-25,0,1.424e-25,0
655.3603,1.958e-25,0,1.958e-25,0
655.3605,2.647e-25,0,2.647e-25,0
655.3606,3.059e-25,0,3.059e-25,0
655.3608,4.034e-25,0,4.034e-25,0
655.361,5.230e-25,0,5.230e-25,0
655.3611,5.919e-25,0,5.919e-25,0
655.3613,7.484e-25,0,7.484e-25,0
655.3615,9.307e-25,0,9.307e-25,0
655.3617,1.138e-24,0,1.138e-24,0
655.3618,1.251e-24,0,1.251e-24,0
655.362,1.491e-24,0,1.491e-24,0
655.3622,1.749e-24,0,1.749e-24,0
655.3623,1.882e-24,0,1.882e-24,0
655.3625,2.152e-24,0,2.152e-24,0
655.3627,2.420e-24,0,2.420e-24,0
655.3629,2.676e-24,0,2.676e-24,0
655.363,2.796e-24,0,2.796e-24,0
655.3632,3.015e-24,0,3.015e-24,0
655.3634,3.198e-24,0,3.198e-24,0
655.3636,3.334e-24,0,3.334e-24,0
655.3637,3.384e-24,0,3.384e-24,0
655.3639,3.441e-24,0,3.441e-24,0
655.3641,3.441e-24,0,3.441e-24,0
655.3642,3.419e-24,0,3.419e-24,0
655.3644,3.334e-24,0,3.334e-24,0
655.3646,3.198e-24,0,3.198e-24,0
655.3648,3.015e-24,0,3.015e-24,0
655.3649,2.910e-24,0,2.910e-24,0
655.3651,2.676e-24,0,2.676e-24,0
655.3653,2.420e-24,0,2.420e-24,0
655.3655,2.152e-24,0,2.152e-24,0
655.3656,2.017e-24,0,2.017e-24,0
655.3658,1.749e-24,0,1.749e-24,0
655.366,1.491e-24,0,1.491e-24,0
655.3661,1.368e-24,0,1.368e-24,0
655.3663,1.138e-24,0,1.138e-24,0
655.3665,9.307e-25,0,9.307e-25,0
655.3667,7.484e-25,0,7.484e-25,0
655.3668,6.670e-25,0,6.670e-25,0
655.367,5.230e-25,0,5.230e-25,0
655.3672,4.034e-25,0,4.034e-25,0
655.3674,3.059e-25,0,3.059e-25,0
655.3675,2.647e-25,0,2.647e-25,0
655.3677,1.958e-25,0,1.958e-25,0
655.3679,1.424e-25,0,1.424e-25,0
655.368,1.206e-25,0,1.206e-25,0
655.3682,8.556e-26,0,8.556e-26,0
655.3684,5.967e-26,0,5.967e-26,0
655.3686,4.092e-26,0,4.092e-26,0
655.3687,3.367e-26,0,3.367e-26,0
655.3689,2.252e-26,0,2.252e-26,0
655.3691,1.481e-26,0,1.481e-26,0
655.3692,1.193e-26,0,1.193e-26,0
655.3694,7.654e-27,0,7.654e-27,0
655.3696,4.827e-27,0,4.827e-27,0
655.3698,2.994e-27,0,2.994e-27,0
655.3699,2.343e-27,0,2.343e-27,0
655.3701,1.417e-27,0,1.417e-27,0
655.3703,8.426e-28,0,8.426e-28,0
655.3705,4.928e-28,0,4.928e-28,0
655.3706,3.745e-28,0,3.745e-28,0
655.3708,2.136e-28,0,2.136e-28,0
655.371,1.198e-28,0,1.198e-28,0
655.3711,8.914e-29,0,8.914e-29,0
655.3713,4.875e-29,0,4.875e-29,0
655.3715,2.622e-29,0,2.622e-29,0
655.3717,1.387e-29,0,1.387e-29,0
655.3718,1.002e-29,0,1.002e-29,0
655.372,5.168e-30,0,5.168e-30,0
655.3722,2.621e-30,0,2.621e-30,0
655.3724,1.307e-30,0,1.307e-30,0
655.3725,9.173e-31,0,9.173e-31,0
655.3727,4.461e-31,0,4.461e-31,0
655.3729,2.134e-31,0,2.134e-31,0
655.373,1.466e-31,0,1.466e-31,0
655.3732,6.839e-32,0,6.839e-32,0
655.3734,3.136e-32,0,3.136e-32,0
655.3736,1.415e-32,0,1.415e-32,0
655.3737,9.440e-33,0,9.440e-33,0
655.3739,4.152e-33,0,4.152e-33,0
655.3741,1.796e-33,0,1.796e-33,0
655.3742,1.174e-33,0,1.174e-33,0
655.3744,4.949e-34,0,4.949e-34,0
655.3746,2.053e-34,0,2.053e-34,0
655.3748,8.372e-35,0,8.372e-35,0
655.3749,5.313e-35,0,5.313e-35,0
655.3751,2.113e-35,0,2.113e-35,0
655.3753,8.265e-36,0,8.265e-36,0
655.3755,3.179e-36,0,3.179e-36,0
