Wavelength (nm),Sum(calc),Al I (1.3e-1),Al II (8.7e-1),Al III (2.5e-5)
360.105,2.261e-14,1.968e-31,4.653e-36,2.261e-14
360.107,1.100e-13,1.968e-31,4.652e-36,1.100e-13
360.108,2.376e-13,1.968e-31,4.651e-36,2.376e-13
360.11,1.063e-12,1.968e-31,4.649e-36,1.063e-12
360.112,4.502e-12,1.969e-31,4.647e-36,4.502e-12
360.113,9.072e-12,1.969e-31,4.646e-36,9.072e-12
360.115,3.534e-11,1.969e-31,4.644e-36,3.534e-11
360.117,1.302e-10,1.969e-31,4.642e-36,1.302e-10
360.118,2.449e-10,1.969e-31,4.641e-36,2.449e-10
360.12,8.304e-10,1.969e-31,4.639e-36,8.304e-10
360.122,2.664e-9,1.969e-31,4.638e-36,2.664e-9
360.123,4.673e-9,1.969e-31,4.637e-36,4.673e-9
360.125,1.379e-8,1.969e-31,4.635e-36,1.379e-8
360.127,3.851e-8,1.969e-31,4.633e-36,3.851e-8
360.128,6.303e-8,1.969e-31,4.632e-36,6.303e-8
360.13,1.619e-7,1.969e-31,4.630e-36,1.619e-7
360.132,3.936e-7,1.969e-31,4.628e-36,3.936e-7
360.133,6.009e-7,1.969e-31,4.627e-36,6.009e-7
360.135,1.344e-6,1.969e-31,4.625e-36,1.344e-6
360.137,2.843e-6,1.970e-31,4.623e-36,2.843e-6
360.138,4.050e-6,1.970e-31,4.622e-36,4.050e-6
360.14,7.884e-6,1.970e-31,4.621e-36,7.884e-6
360.142,1.452e-5,1.970e-31,4.619e-36,1.452e-5
360.143,1.929e-5,1.970e-31,4.618e-36,1.929e-5
360.145,3.269e-5,1.970e-31,4.616e-36,3.269e-5
360.147,5.240e-5,1.970e-31,4.614e-36,5.240e-5
360.148,6.497e-5,1.970e-31,4.613e-36,6.497e-5
360.15,9.583e-5,1.970e-31,4.611e-36,9.583e-5
360.152,1.337e-4,1.970e-31,4.609e-36,1.337e-4
360.153,1.547e-4,1.970e-31,4.608e-36,1.547e-4
360.155,1.986e-4,1.970e-31,4.607e-36,1.986e-4
360.157,2.411e-4,1.970e-31,4.605e-36,2.411e-4
360.158,2.603e-4,1.970e-31,4.604e-36,2.603e-4
360.16,2.908e-4,1.970e-31,4.602e-36,2.908e-4
360.162,3.074e-4,1.970e-31,4.600e-36,3.074e-4
360.163,3.096e-4,1.971e-31,4.599e-36,3.096e-4
360.165,3.012e-4,1.971e-31,4.597e-36,3.012e-4
360.167,2.773e-4,1.971e-31,4.595e-36,2.773e-4
360.168,2.607e-4,1.971e-31,4.594e-36,2.607e-4
360.17,2.212e-4,1.971e-31,4.592e-36,2.212e-4
360.172,1.781e-4,1.971e-31,4.591e-36,1.781e-4
360.173,1.568e-4,1.971e-31,4.590e-36,1.568e-4
360.175,1.176e-4,1.971e-31,4.588e-36,1.176e-4
360.177,8.530e-5,1.971e-31,4.586e-36,8.530e-5
360.178,7.222e-5,1.971e-31,4.585e-36,7.222e-5
360.18,5.236e-5,1.971e-31,4.583e-36,5.236e-5
360.182,4.019e-5,1.971e-31,4.581e-36,4.019e-5
360.183,3.653e-5,1.971e-31,4.580e-36,3.653e-5
360.185,3.290e-5,1.971e-31,4.578e-36,3.290e-5
360.187,3.256e-5,1.971e-31,4.576e-36,3.256e-5
360.188,3.305e-5,1.971e-31,4.575e-36,3.305e-5
360.19,3.438e-5,1.972e-31,4.574e-36,3.438e-5
360.192,3.516e-5,1.972e-31,4.572e-36,3.516e-5
360.193,3.510e-5,1.972e-31,4.571e-36,3.510e-5
360.195,3.381e-5,1.972e-31,4.569e-36,3.381e-5
360.197,3.097e-5,1.972e-31,4.567e-36,3.097e-5
360.198,2.907e-5,1.972e-31,4.566e-36,2.907e-5
360.2,2.458e-5,1.972e-31,4.564e-36,2.458e-5
360.202,1.967e-5,1.972e-31,4.562e-36,1.967e-5
360.203,1.724e-5,1.972e-31,4.561e-36,1.724e-5
360.205,1.271e-5,1.972e-31,4.560e-36,1.271e-5
360.207,8.857e-6,1.972e-31,4.558e-36,8.857e-6
360.208,7.243e-6,1.972e-31,4.557e-36,7.243e-6
360.21,4.646e-6,1.972e-31,4.555e-36,4.646e-6
360.212,2.820e-6,1.972e-31,4.553e-36,2.820e-6
360.213,2.151e-6,1.972e-31,4.552e-36,2.151e-6
360.215,1.201e-6,1.973e-31,4.550e-36,1.201e-6
360.217,6.345e-7,1.973e-31,4.548e-36,6.345e-7
360.218,4.517e-7,1.973e-31,4.547e-36,4.517e-7
360.22,2.195e-7,1.973e-31,4.545e-36,2.195e-7
360.222,1.009e-7,1.973e-31,4.544e-36,1.009e-7
360.223,6.704e-8,1.973e-31,4.543e-36,6.704e-8
360.225,2.836e-8,1.973e-31,4.541e-36,2.836e-8
360.227,1.135e-8,1.973e-31,4.539e-36,1.135e-8
360.228,7.034e-9,1.973e-31,4.538e-36,7.034e-9
360.23,2.590e-9,1.973e-31,4.536e-36,2.590e-9
360.232,9.025e-10,1.973e-31,4.534e-36,9.025e-10
360.233,5.217e-10,1.973e-31,4.533e-36,5.217e-10
360.235,1.672e-10,1.973e-31,4.531e-36,1.672e-10
360.237,5.072e-11,1.973e-31,4.529e-36,5.072e-11
360.238,2.735e-11,1.973e-31,4.529e-36,2.735e-11
360.24,7.633e-12,1.974e-31,4.527e-36,7.633e-12
360.242,2.015e-12,1.974e-31,4.525e-36,2.015e-12
360.243,1.014e-12,1.974e-31,4.524e-36,1.014e-12
360.245,2.463e-13,1.974e-31,4.522e-36,2.463e-13
360.247,5.659e-14,1.974e-31,4.520e-36,5.659e-14
360.248,2.657e-14,1.974e-31,4.519e-36,2.657e-14
360.25,5.617e-15,1.974e-31,4.517e-36,5.617e-15
360.252,1.123e-15,1.974e-31,4.515e-36,1.123e-15
360.253,4.921e-16,1.974e-31,4.514e-36,4.921e-16
360.255,9.055e-17,1.974e-31,4.513e-36,9.055e-17
360.257,1.577e-17,1.974e-31,4.511e-36,1.577e-17
360.258,6.443e-18,1.974e-31,4.510e-36,6.443e-18
360.26,1.032e-18,1.974e-31,4.508e-36,1.032e-18
360.262,1.564e-19,1.974e-31,4.506e-36,1.564e-19
360.263,5.963e-20,1.974e-31,4.505e-36,5.963e-20
360.265,8.315e-21,1.974e-31,4.503e-36,8.315e-21
360.267,1.097e-21,1.975e-31,4.501e-36,1.097e-21
360.268,3.902e-22,1.975e-31,4.500e-36,3.902e-22
360.27,4.736e-23,1.975e-31,4.498e-36,4.736e-23
360.272,5.438e-24,1.975e-31,4.497e-36,5.438e-24
360.273,1.805e-24,1.975e-31,4.496e-36,1.805e-24
360.275,1.907e-25,1.975e-31,4.494e-36,1.907e-25
360.277,1.906e-26,1.975e-31,4.492e-36,1.906e-26
360.278,5.901e-27,1.975e-31,4.491e-36,5.901e-27
360.28,5.427e-28,1.975e-31,4.489e-36,5.427e-28
360.282,4.722e-29,1.975e-31,4.487e-36,4.722e-29
360.283,1.364e-29,1.975e-31,4.486e-36,1.364e-29
360.285,1.092e-30,1.975e-31,4.484e-36,1.092e-30
360.287,8.269e-32,1.975e-31,4.482e-36,8.269e-32
360.288,2.229e-32,1.975e-31,4.482e-36,2.229e-32
360.29,1.553e-33,1.975e-31,4.480e-36,1.553e-33
360.292,1.024e-34,1.976e-31,4.478e-36,1.024e-34
360.293,2.574e-35,1.976e-31,4.477e-36,2.574e-35
360.295,1.562e-36,1.976e-31,4.475e-36,1.562e-36
360.297,8.960e-38,1.976e-31,4.473e-36,8.960e-38
360.298,2.102e-38,1.976e-31,4.472e-36,2.102e-38
360.3,1.110e-39,1.976e-31,4.470e-36,1.110e-39
360.302,5.543e-41,1.976e-31,4.468e-36,5.543e-41
360.303,1.213e-41,1.976e-31,4.467e-36,1.213e-41
360.305,5.576e-43,1.976e-31,4.466e-36,5.576e-43
360.307,2.424e-44,1.976e-31,4.464e-36,2.424e-44
361.121,4.209e-44,2.008e-31,3.699e-36,4.209e-44
361.123,9.773e-43,2.008e-31,3.697e-36,9.773e-43
361.124,4.613e-42,2.008e-31,3.696e-36,4.613e-42
361.126,9.861e-41,2.008e-31,3.694e-36,9.861e-41
361.128,1.995e-39,2.008e-31,3.692e-36,1.995e-39
361.129,8.788e-39,2.008e-31,3.691e-36,8.788e-39
361.131,1.636e-37,2.008e-31,3.689e-36,1.636e-37
361.133,2.884e-36,2.008e-31,3.688e-36,2.884e-36
361.134,1.186e-35,2.008e-31,3.687e-36,1.186e-35
361.136,1.924e-34,2.008e-31,3.685e-36,1.924e-34
361.138,2.953e-33,2.008e-31,3.683e-36,2.953e-33
361.139,1.133e-32,2.008e-31,3.682e-36,1.133e-32
361.141,1.602e-31,2.008e-31,3.680e-36,1.602e-31
361.143,2.142e-30,2.009e-31,3.678e-36,2.142e-30
361.144,7.673e-30,2.009e-31,3.677e-36,7.673e-30
361.146,9.446e-29,2.009e-31,3.675e-36,9.446e-29
361.148,1.101e-27,2.009e-31,3.673e-36,1.101e-27
361.149,3.679e-27,2.009e-31,3.672e-36,3.679e-27
361.151,3.946e-26,2.009e-31,3.671e-36,3.946e-26
361.153,4.005e-25,2.009e-31,3.669e-36,4.005e-25
361.154,1.250e-24,2.009e-31,3.668e-36,1.250e-24
361.156,1.168e-23,2.009e-31,3.666e-36,1.168e-23
361.158,1.032e-22,2.009e-31,3.664e-36,1.032e-22
361.159,3.007e-22,2.009e-31,3.663e-36,3.007e-22
361.161,2.447e-21,2.009e-31,3.661e-36,2.447e-21
361.163,1.885e-20,2.009e-31,3.659e-36,1.885e-20
361.164,5.125e-20,2.009e-31,3.658e-36,5.125e-20
361.166,3.634e-19,2.009e-31,3.656e-36,3.634e-19
361.168,2.438e-18,2.010e-31,3.655e-36,2.438e-18
361.169,6.186e-18,2.010e-31,3.654e-36,6.186e-18
361.171,3.821e-17,2.010e-31,3.652e-36,3.821e-17
361.173,2.234e-16,2.010e-31,3.650e-36,2.234e-16
361.174,5.290e-16,2.010e-31,3.649e-36,5.290e-16
361.176,2.846e-15,2.010e-31,3.647e-36,2.846e-15
361.178,1.449e-14,2.010e-31,3.645e-36,1.449e-14
361.179,3.204e-14,2.010e-31,3.644e-36,3.204e-14
361.181,1.502e-13,2.010e-31,3.642e-36,1.502e-13
361.183,6.662e-13,2.010e-31,3.641e-36,6.662e-13
361.184,1.374e-12,2.010e-31,3.640e-36,1.374e-12
361.186,5.613e-12,2.010e-31,3.638e-36,5.613e-12
361.188,2.169e-11,2.010e-31,3.636e-36,2.169e-11
361.189,4.176e-11,2.010e-31,3.635e-36,4.176e-11
361.191,1.486e-10,2.010e-31,3.633e-36,1.486e-10
361.193,5.002e-10,2.010e-31,3.631e-36,5.002e-10
361.194,8.989e-10,2.011e-31,3.630e-36,8.989e-10
361.196,2.786e-9,2.011e-31,3.628e-36,2.786e-9
361.198,8.170e-9,2.011e-31,3.626e-36,8.170e-9
361.199,1.371e-8,2.011e-31,3.625e-36,1.371e-8
361.201,3.700e-8,2.011e-31,3.624e-36,3.700e-8
361.203,9.453e-8,2.011e-31,3.622e-36,9.453e-8
361.204,1.480e-7,2.011e-31,3.621e-36,1.480e-7
361.206,3.481e-7,2.011e-31,3.619e-36,3.481e-7
361.208,7.747e-7,2.011e-31,3.617e-36,7.747e-7
361.21,1.632e-6,2.011e-31,3.615e-36,1.632e-6
361.211,2.320e-6,2.011e-31,3.614e-36,2.320e-6
361.213,4.497e-6,2.011e-31,3.612e-36,4.497e-6
361.215,8.252e-6,2.011e-31,3.610e-36,8.252e-6
361.216,1.095e-5,2.011e-31,3.610e-36,1.095e-5
361.218,1.849e-5,2.011e-31,3.608e-36,1.849e-5
361.22,2.956e-5,2.012e-31,3.606e-36,2.956e-5
361.221,3.661e-5,2.012e-31,3.605e-36,3.661e-5
361.223,5.386e-5,2.012e-31,3.603e-36,5.386e-5
361.225,7.500e-5,2.012e-31,3.601e-36,7.500e-5
361.226,8.669e-5,2.012e-31,3.600e-36,8.669e-5
361.228,1.111e-4,2.012e-31,3.598e-36,1.111e-4
361.23,1.348e-4,2.012e-31,3.596e-36,1.348e-4
361.231,1.454e-4,2.012e-31,3.595e-36,1.454e-4
361.233,1.624e-4,2.012e-31,3.594e-36,1.624e-4
361.235,1.716e-4,2.012e-31,3.592e-36,1.716e-4
361.236,1.728e-4,2.012e-31,3.591e-36,1.728e-4
361.238,1.681e-4,2.012e-31,3.589e-36,1.681e-4
361.24,1.547e-4,2.012e-31,3.587e-36,1.547e-4
361.241,1.454e-4,2.012e-31,3.586e-36,1.454e-4
361.243,1.232e-4,2.012e-31,3.584e-36,1.232e-4
361.245,9.883e-5,2.013e-31,3.582e-36,9.883e-5
361.246,8.669e-5,2.013e-31,3.581e-36,8.669e-5
361.248,6.400e-5,2.013e-31,3.579e-36,6.400e-5
361.25,4.471e-5,2.013e-31,3.578e-36,4.471e-5
361.251,3.661e-5,2.013e-31,3.577e-36,3.661e-5
361.253,2.354e-5,2.013e-31,3.575e-36,2.354e-5
361.255,1.433e-5,2.013e-31,3.573e-36,1.433e-5
361.256,1.095e-5,2.013e-31,3.572e-36,1.095e-5
361.258,6.134e-6,2.013e-31,3.570e-36,6.134e-6
361.26,3.252e-6,2.013e-31,3.568e-36,3.252e-6
361.261,2.320e-6,2.013e-31,3.567e-36,2.320e-6
361.263,1.132e-6,2.013e-31,3.565e-36,1.132e-6
361.265,5.229e-7,2.013e-31,3.563e-36,5.229e-7
361.266,3.481e-7,2.013e-31,3.563e-36,3.481e-7
361.268,1.480e-7,2.013e-31,3.561e-36,1.480e-7
361.27,5.955e-8,2.013e-31,3.559e-36,5.955e-8
361.271,3.700e-8,2.014e-31,3.558e-36,3.700e-8
361.273,1.371e-8,2.014e-31,3.556e-36,1.371e-8
361.275,4.804e-9,2.014e-31,3.554e-36,4.804e-9
361.276,2.786e-9,2.014e-31,3.553e-36,2.786e-9
361.278,8.989e-10,2.014e-31,3.551e-36,8.989e-10
361.28,2.745e-10,2.014e-31,3.549e-36,2.745e-10
361.281,1.486e-10,2.014e-31,3.548e-36,1.486e-10
361.283,4.176e-11,2.014e-31,3.547e-36,4.176e-11
361.285,1.111e-11,2.014e-31,3.545e-36,1.111e-11
361.286,5.613e-12,2.014e-31,3.544e-36,5.613e-12
361.288,1.374e-12,2.014e-31,3.542e-36,1.374e-12
361.29,3.185e-13,2.014e-31,3.540e-36,3.185e-13
361.291,1.502e-13,2.014e-31,3.539e-36,1.502e-13
361.293,3.204e-14,2.014e-31,3.537e-36,3.204e-14
361.295,6.467e-15,2.014e-31,3.535e-36,6.467e-15
361.296,2.846e-15,2.014e-31,3.534e-36,2.846e-15
361.298,5.290e-16,2.015e-31,3.532e-36,5.290e-16
361.3,9.302e-17,2.015e-31,3.531e-36,9.302e-17
361.301,3.821e-17,2.015e-31,3.530e-36,3.821e-17
361.303,6.186e-18,2.015e-31,3.528e-36,6.186e-18
361.305,9.478e-19,2.015e-31,3.526e-36,9.478e-19
361.306,3.634e-19,2.015e-31,3.525e-36,3.634e-19
361.308,5.125e-20,2.015e-31,3.523e-36,5.125e-20
361.31,6.840e-21,2.015e-31,3.521e-36,6.840e-21
361.311,2.447e-21,2.015e-31,3.520e-36,2.447e-21
361.313,3.007e-22,2.015e-31,3.518e-36,3.007e-22
361.315,3.496e-23,2.015e-31,3.516e-36,3.496e-23
361.316,1.168e-23,2.015e-31,3.516e-36,1.168e-23
361.318,1.250e-24,2.015e-31,3.514e-36,1.250e-24
361.32,1.266e-25,2.015e-31,3.512e-36,1.266e-25
361.321,3.946e-26,2.015e-31,3.511e-36,3.946e-26
361.323,3.679e-27,2.016e-31,3.509e-36,3.679e-27
361.325,3.247e-28,2.016e-31,3.507e-36,3.247e-28
361.326,9.446e-29,2.016e-31,3.506e-36,9.446e-29
361.328,7.673e-30,2.016e-31,3.504e-36,7.673e-30
361.33,5.898e-31,2.016e-31,3.502e-36,5.898e-31
361.331,1.602e-31,2.016e-31,3.501e-36,1.602e-31
361.333,1.133e-32,2.016e-31,3.500e-36,1.133e-32
361.335,7.589e-34,2.016e-31,3.498e-36,7.589e-34
361.336,1.924e-34,2.016e-31,3.497e-36,1.924e-34
361.338,1.186e-35,2.016e-31,3.495e-36,1.186e-35
361.34,6.917e-37,2.016e-31,3.493e-36,6.917e-37
361.341,1.636e-37,2.016e-31,3.492e-36,1.636e-37
361.343,8.788e-39,2.016e-31,3.490e-36,8.788e-39
361.345,4.466e-40,2.016e-31,3.488e-36,4.466e-40
361.346,9.861e-41,2.016e-31,3.487e-36,9.861e-41
361.348,4.613e-42,2.017e-31,3.485e-36,4.613e-42
364.807,2.352e-37,2.151e-31,2.352e-37,2.793e-42
364.809,4.857e-36,2.151e-31,4.857e-36,2.792e-42
364.81,2.163e-35,2.151e-31,2.163e-35,2.792e-42
364.812,4.118e-34,2.151e-31,4.118e-34,2.791e-42
364.814,7.430e-33,2.151e-31,7.430e-33,2.790e-42
364.815,3.092e-32,2.151e-31,3.092e-32,2.789e-42
364.817,5.144e-31,2.151e-31,5.144e-31,2.788e-42
364.819,8.107e-30,2.151e-31,8.107e-30,2.787e-42
364.82,3.154e-29,2.151e-31,3.154e-29,2.786e-42
364.822,4.583e-28,2.151e-31,4.583e-28,2.785e-42
364.824,6.309e-27,2.151e-31,6.309e-27,2.784e-42
364.825,2.294e-26,2.151e-31,2.294e-26,2.784e-42
364.827,2.912e-25,2.152e-31,2.912e-25,2.783e-42
364.829,3.502e-24,2.152e-31,3.502e-24,2.782e-42
364.83,1.190e-23,2.152e-31,1.190e-23,2.781e-42
364.832,1.320e-22,2.152e-31,1.320e-22,2.780e-42
364.834,1.387e-21,2.152e-31,1.387e-21,2.779e-42
364.835,4.404e-21,2.152e-31,4.404e-21,2.778e-42
364.837,4.267e-20,2.152e-31,4.267e-20,2.777e-42
364.839,3.916e-19,2.152e-31,3.916e-19,2.776e-42
364.84,1.162e-18,2.152e-31,1.162e-18,2.776e-42
364.842,9.837e-18,2.152e-31,9.837e-18,2.775e-42
364.844,7.887e-17,2.152e-31,7.887e-17,2.774e-42
364.845,2.188e-16,2.152e-31,2.188e-16,2.773e-42
364.847,1.618e-15,2.152e-31,1.618e-15,2.772e-42
364.849,1.133e-14,2.152e-31,1.133e-14,2.771e-42
364.85,2.938e-14,2.152e-31,2.938e-14,2.771e-42
364.852,1.898e-13,2.152e-31,1.898e-13,2.770e-42
364.854,1.161e-12,2.153e-31,1.161e-12,2.768e-42
364.855,2.814e-12,2.153e-31,2.814e-12,2.768e-42
364.857,1.588e-11,2.153e-31,1.588e-11,2.767e-42
364.859,8.485e-11,2.153e-31,8.485e-11,2.766e-42
364.86,1.922e-10,2.153e-31,1.922e-10,2.765e-42
364.862,9.473e-10,2.153e-31,9.473e-10,2.764e-42
364.864,4.423e-9,2.153e-31,4.423e-9,2.763e-42
364.865,9.365e-9,2.153e-31,9.365e-9,2.763e-42
364.867,4.032e-8,2.153e-31,4.032e-8,2.762e-42
364.869,1.644e-7,2.153e-31,1.644e-7,2.761e-42
364.87,3.254e-7,2.153e-31,3.254e-7,2.760e-42
364.872,1.224e-6,2.153e-31,1.224e-6,2.759e-42
364.874,4.361e-6,2.153e-31,4.361e-6,2.758e-42
364.875,8.066e-6,2.153e-31,8.066e-6,2.757e-42
364.877,2.650e-5,2.153e-31,2.650e-5,2.756e-42
364.879,8.248e-5,2.154e-31,8.248e-5,2.755e-42
364.88,1.426e-4,2.154e-31,1.426e-4,2.755e-42
364.882,4.092e-4,2.154e-31,4.092e-4,2.754e-42
364.884,1.113e-3,2.154e-31,1.113e-3,2.753e-42
364.885,1.798e-3,2.154e-31,1.798e-3,2.752e-42
364.887,4.508e-3,2.154e-31,4.508e-3,2.751e-42
364.889,1.071e-2,2.154e-31,1.071e-2,2.750e-42
364.89,1.617e-2,2.154e-31,1.617e-2,2.750e-42
364.892,3.541e-2,2.154e-31,3.541e-2,2.748e-42
364.894,7.348e-2,2.154e-31,7.348e-2,2.747e-42
364.895,1.037e-1,2.154e-31,1.037e-1,2.747e-42
364.897,1.984e-1,2.154e-31,1.984e-1,2.746e-42
364.899,3.597e-1,2.154e-31,3.597e-1,2.745e-42
364.9,4.745e-1,2.154e-31,4.745e-1,2.744e-42
364.902,7.931e-1,2.154e-31,7.931e-1,2.743e-42
364.904,1.256e+0,2.155e-31,1.256e+0,2.742e-42
364.905,1.549e+0,2.155e-31,1.549e+0,2.742e-42
364.907,2.261e+0,2.155e-31,2.261e+0,2.741e-42
364.909,3.127e+0,2.155e-31,3.127e+0,2.740e-42
364.91,3.604e+0,2.155e-31,3.604e+0,2.739e-42
364.912,4.597e+0,2.155e-31,4.597e+0,2.738e-42
364.914,5.555e+0,2.155e-31,5.555e+0,2.737e-42
364.915,5.984e+0,2.155e-31,5.984e+0,2.736e-42
364.917,6.667e+0,2.155e-31,6.667e+0,2.735e-42
364.919,7.037e+0,2.155e-31,7.037e+0,2.734e-42
364.92,7.085e+0,2.155e-31,7.085e+0,2.734e-42
364.922,6.896e+0,2.155e-31,6.896e+0,2.733e-42
364.924,6.359e+0,2.155e-31,6.359e+0,2.732e-42
364.926,5.555e+0,2.155e-31,5.555e+0,2.731e-42
364.927,5.088e+0,2.155e-31,5.088e+0,2.730e-42
364.929,4.098e+0,2.155e-31,4.098e+0,2.729e-42
364.931,3.127e+0,2.156e-31,3.127e+0,2.728e-42
364.932,2.677e+0,2.156e-31,2.677e+0,2.727e-42
364.934,1.884e+0,2.156e-31,1.884e+0,2.726e-42
364.936,1.256e+0,2.156e-31,1.256e+0,2.725e-42
364.937,1.005e+0,2.156e-31,1.005e+0,2.725e-42
364.939,6.177e-1,2.156e-31,6.177e-1,2.724e-42
364.941,3.597e-1,2.156e-31,3.597e-1,2.723e-42
364.942,2.690e-1,2.156e-31,2.690e-1,2.722e-42
364.944,1.444e-1,2.156e-31,1.444e-1,2.721e-42
364.946,7.348e-2,2.156e-31,7.348e-2,2.720e-42
364.947,5.136e-2,2.156e-31,5.136e-2,2.720e-42
364.949,2.409e-2,2.156e-31,2.409e-2,2.718e-42
364.951,1.071e-2,2.156e-31,1.071e-2,2.717e-42
364.952,6.994e-3,2.156e-31,6.994e-3,2.717e-42
364.954,2.866e-3,2.156e-31,2.866e-3,2.716e-42
364.956,1.113e-3,2.157e-31,1.113e-3,2.715e-42
364.957,6.794e-4,2.157e-31,6.794e-4,2.714e-42
364.959,2.432e-4,2.157e-31,2.432e-4,2.713e-42
364.961,8.248e-5,2.157e-31,8.248e-5,2.712e-42
364.962,4.707e-5,2.157e-31,4.707e-5,2.712e-42
364.964,1.472e-5,2.157e-31,1.472e-5,2.711e-42
364.966,4.361e-6,2.157e-31,4.361e-6,2.710e-42
364.967,2.326e-6,2.157e-31,2.326e-6,2.709e-42
364.969,6.354e-7,2.157e-31,6.354e-7,2.708e-42
364.971,1.644e-7,2.157e-31,1.644e-7,2.707e-42
364.972,8.198e-8,2.157e-31,8.198e-8,2.706e-42
364.974,1.956e-8,2.157e-31,1.956e-8,2.705e-42
364.976,4.423e-9,2.157e-31,4.423e-9,2.704e-42
364.977,2.061e-9,2.157e-31,2.061e-9,2.704e-42
364.979,4.296e-10,2.157e-31,4.296e-10,2.703e-42
364.981,8.485e-11,2.157e-31,8.485e-11,2.702e-42
364.982,3.695e-11,2.158e-31,3.695e-11,2.701e-42
364.984,6.729e-12,2.158e-31,6.729e-12,2.700e-42
364.986,1.161e-12,2.158e-31,1.161e-12,2.699e-42
364.987,4.725e-13,2.158e-31,4.725e-13,2.698e-42
364.989,7.518e-14,2.158e-31,7.518e-14,2.697e-42
364.991,1.133e-14,2.158e-31,1.133e-14,2.696e-42
364.992,4.310e-15,2.158e-31,4.310e-15,2.696e-42
364.994,5.990e-16,2.158e-31,5.990e-16,2.695e-42
364.996,7.887e-17,2.158e-31,7.887e-17,2.694e-42
364.997,2.804e-17,2.158e-31,2.804e-17,2.693e-42
364.999,3.405e-18,2.158e-31,3.405e-18,2.692e-42
365.001,3.916e-19,2.158e-31,3.916e-19,2.691e-42
365.002,1.301e-19,2.158e-31,1.301e-19,2.691e-42
365.004,1.380e-20,2.158e-31,1.380e-20,2.690e-42
365.006,1.387e-21,2.158e-31,1.387e-21,2.688e-42
365.007,4.307e-22,2.159e-31,4.307e-22,2.688e-42
365.009,3.990e-23,2.159e-31,3.990e-23,2.687e-42
365.011,3.508e-24,2.159e-31,3.508e-24,2.686e-42
365.012,1.039e-24,2.159e-31,1.039e-24,2.685e-42
365.014,3.689e-25,2.159e-31,3.689e-25,2.684e-42
365.016,3.481e-24,2.159e-31,3.481e-24,2.683e-42
365.017,1.186e-23,2.159e-31,1.186e-23,2.683e-42
365.019,1.327e-22,2.159e-31,1.327e-22,2.682e-42
365.021,1.407e-21,2.159e-31,1.407e-21,2.681e-42
365.022,4.491e-21,2.159e-31,4.491e-21,2.680e-42
365.024,4.395e-20,2.159e-31,4.395e-20,2.679e-42
365.026,4.077e-19,2.159e-31,4.077e-19,2.678e-42
365.027,1.217e-18,2.159e-31,1.217e-18,2.677e-42
365.029,1.042e-17,2.159e-31,1.042e-17,2.676e-42
365.031,8.459e-17,2.159e-31,8.459e-17,2.675e-42
365.032,2.362e-16,2.159e-31,2.362e-16,2.675e-42
365.034,1.770e-15,2.160e-31,1.770e-15,2.674e-42
365.036,1.257e-14,2.160e-31,1.257e-14,2.673e-42
365.037,3.283e-14,2.160e-31,3.283e-14,2.672e-42
365.039,2.152e-13,2.160e-31,2.152e-13,2.671e-42
365.041,1.337e-12,2.160e-31,1.337e-12,2.670e-42
365.042,3.268e-12,2.160e-31,3.268e-12,2.670e-42
365.044,1.874e-11,2.160e-31,1.874e-11,2.669e-42
365.046,1.019e-10,2.160e-31,1.019e-10,2.667e-42
365.047,2.330e-10,2.160e-31,2.330e-10,2.667e-42
365.049,1.170e-9,2.160e-31,1.170e-9,2.666e-42
365.051,5.568e-9,2.160e-31,5.568e-9,2.665e-42
365.052,1.191e-8,2.160e-31,1.191e-8,2.664e-42
365.054,5.231e-8,2.160e-31,5.231e-8,2.663e-42
365.056,2.179e-7,2.160e-31,2.179e-7,2.662e-42
365.057,4.359e-7,2.160e-31,4.359e-7,2.662e-42
365.059,1.676e-6,2.161e-31,1.676e-6,2.661e-42
365.061,6.112e-6,2.161e-31,6.112e-6,2.660e-42
365.062,1.144e-5,2.161e-31,1.144e-5,2.659e-42
365.064,3.851e-5,2.161e-31,3.851e-5,2.658e-42
365.066,1.229e-4,2.161e-31,1.229e-4,2.657e-42
365.067,2.152e-4,2.161e-31,2.152e-4,2.656e-42
365.069,6.339e-4,2.161e-31,6.339e-4,2.655e-42
365.071,1.771e-3,2.161e-31,1.771e-3,2.654e-42
365.072,2.901e-3,2.161e-31,2.901e-3,2.654e-42
365.074,7.480e-3,2.161e-31,7.480e-3,2.653e-42
365.076,1.829e-2,2.161e-31,1.829e-2,2.652e-42
365.077,2.803e-2,2.161e-31,2.803e-2,2.651e-42
365.079,6.326e-2,2.161e-31,6.326e-2,2.650e-42
365.081,1.354e-1,2.161e-31,1.354e-1,2.649e-42
365.082,1.941e-1,2.161e-31,1.941e-1,2.649e-42
365.084,3.834e-1,2.161e-31,3.834e-1,2.647e-42
365.086,7.181e-1,2.162e-31,7.181e-1,2.646e-42
365.087,9.633e-1,2.162e-31,9.633e-1,2.646e-42
365.089,1.665e+0,2.162e-31,1.665e+0,2.645e-42
365.091,2.730e+0,2.162e-31,2.730e+0,2.644e-42
365.092,3.426e+0,2.162e-31,3.426e+0,2.643e-42
365.094,5.183e+0,2.162e-31,5.183e+0,2.642e-42
365.096,7.434e+0,2.162e-31,7.434e+0,2.641e-42
365.097,8.727e+0,2.162e-31,8.727e+0,2.641e-42
365.099,1.155e+1,2.162e-31,1.155e+1,2.640e-42
