Wavelength (nm),Sum(calc),K I (3.1e-2),K II (9.7e-1),K III (2.7e-11)
214.01,1.598e-8,,1.598e-8,
214.015,4.076e-9,,4.076e-9,
214.02,9.325e-10,,9.325e-10,
214.026,1.375e-10,,1.375e-10,
214.031,2.475e-11,,2.475e-11,
214.036,3.993e-12,,3.993e-12,
214.041,5.776e-13,,5.776e-13,
214.046,7.491e-14,,7.491e-14,
214.051,8.709e-15,,8.709e-15,
214.056,9.078e-16,,9.078e-16,
214.061,8.483e-17,,8.483e-17,
214.066,7.108e-18,,7.108e-18,
214.071,5.339e-19,,5.339e-19,
214.076,3.595e-20,,3.595e-20,
214.081,2.170e-21,,2.170e-21,
214.086,1.175e-22,,1.175e-22,
214.091,5.700e-24,,5.700e-24,
214.096,2.480e-25,,2.480e-25,
214.101,9.671e-27,,9.671e-27,
214.106,3.381e-28,,3.381e-28,
214.111,1.060e-29,,1.060e-29,
214.116,3.165e-31,,3.165e-31,
214.121,7.232e-31,,7.232e-31,
214.126,2.464e-29,,2.464e-29,
214.131,7.608e-28,,7.608e-28,
214.136,2.107e-26,,2.107e-26,
214.141,5.232e-25,,5.232e-25,
214.147,2.139e-23,,2.139e-23,
214.152,4.181e-22,,4.181e-22,
214.157,7.329e-21,,7.329e-21,
214.162,1.152e-19,,1.152e-19,
214.167,1.624e-18,,1.624e-18,
214.172,2.053e-17,,2.053e-17,
214.177,2.328e-16,,2.328e-16,
214.182,2.368e-15,,2.368e-15,
214.187,2.159e-14,,2.159e-14,
214.192,1.766e-13,,1.766e-13,
214.197,1.295e-12,,1.295e-12,
214.202,8.521e-12,,8.521e-12,
214.207,5.027e-11,,5.027e-11,
214.212,2.660e-10,,2.660e-10,
214.217,1.262e-9,,1.262e-9,
214.222,5.371e-9,,5.371e-9,
214.227,2.050e-8,,2.050e-8,
214.232,7.016e-8,,7.016e-8,
214.237,2.154e-7,,2.154e-7,
214.242,5.929e-7,,5.929e-7,
214.247,1.464e-6,,1.464e-6,
214.252,3.241e-6,,3.241e-6,
214.257,6.436e-6,,6.436e-6,
214.263,1.270e-5,,1.270e-5,
214.268,1.984e-5,,1.984e-5,
214.273,2.781e-5,,2.781e-5,
214.278,3.496e-5,,3.496e-5,
214.283,3.940e-5,,3.940e-5,
214.288,3.983e-5,,3.983e-5,
214.293,3.612e-5,,3.612e-5,
214.298,2.937e-5,,2.937e-5,
214.303,2.141e-5,,2.141e-5,
214.308,1.400e-5,,1.400e-5,
214.313,8.214e-6,,8.214e-6,
214.318,4.321e-6,,4.321e-6,
214.323,2.038e-6,,2.038e-6,
214.328,8.623e-7,,8.623e-7,
214.333,3.272e-7,,3.272e-7,
214.338,1.113e-7,,1.113e-7,
214.343,3.397e-8,,3.397e-8,
214.348,9.298e-9,,9.298e-9,
214.353,2.282e-9,,2.282e-9,
214.358,5.024e-10,,5.024e-10,
214.363,9.919e-11,,9.919e-11,
214.368,1.770e-11,,1.770e-11,
214.373,4.015e-12,,4.015e-12,
214.378,9.969e-12,,9.969e-12,
214.384,9.762e-11,,9.762e-11,
214.389,5.995e-10,,5.995e-10,
214.394,3.303e-9,,3.303e-9,
214.399,1.633e-8,,1.633e-8,
214.404,7.239e-8,,7.239e-8,
214.409,2.879e-7,,2.879e-7,
214.414,1.027e-6,,1.027e-6,
214.419,3.286e-6,,3.286e-6,
214.424,9.433e-6,,9.433e-6,
214.429,2.429e-5,,2.429e-5,
214.434,5.609e-5,,5.609e-5,
214.439,1.162e-4,,1.162e-4,
214.444,2.159e-4,,2.159e-4,
214.449,3.599e-4,,3.599e-4,
214.454,5.380e-4,,5.380e-4,
214.459,7.215e-4,,7.215e-4,
214.464,8.680e-4,,8.680e-4,
214.469,9.366e-4,,9.366e-4,
214.474,9.066e-4,,9.066e-4,
214.479,7.871e-4,,7.871e-4,
214.484,6.130e-4,,6.130e-4,
214.489,4.282e-4,,4.282e-4,
214.494,2.683e-4,,2.683e-4,
214.499,1.508e-4,,1.508e-4,
214.505,6.545e-5,,6.545e-5,
214.51,2.896e-5,,2.896e-5,
214.515,1.150e-5,,1.150e-5,
214.52,4.093e-6,,4.093e-6,
214.525,1.307e-6,,1.307e-6,
214.53,3.745e-7,,3.745e-7,
214.535,9.624e-8,,9.624e-8,
214.54,2.218e-8,,2.218e-8,
214.545,4.587e-9,,4.587e-9,
214.55,8.507e-10,,8.507e-10,
214.555,1.415e-10,,1.415e-10,
214.56,2.112e-11,,2.112e-11,
214.565,2.827e-12,,2.827e-12,
214.57,3.394e-13,,3.394e-13,
214.575,3.656e-14,,3.656e-14,
214.58,3.532e-15,,3.532e-15,
214.585,3.061e-16,,3.061e-16,
214.59,2.379e-17,,2.379e-17,
214.595,1.659e-18,,1.659e-18,
214.6,1.037e-19,,1.037e-19,
214.605,5.820e-21,,5.820e-21,
214.61,2.929e-22,,2.929e-22,
214.615,1.322e-23,,1.322e-23,
214.62,5.353e-25,,5.353e-25,
214.626,9.888e-27,,9.888e-27,
214.631,3.152e-28,,3.152e-28,
214.636,9.013e-30,,9.013e-30,
214.641,2.312e-31,,2.312e-31,
214.646,5.319e-33,,5.319e-33,
254.796,2.165e-45,,2.041e-28,2.165e-45
254.801,4.874e-44,,2.041e-28,4.874e-44
254.806,1.016e-42,,2.042e-28,1.016e-42
254.811,1.962e-41,,2.042e-28,1.962e-41
254.816,3.507e-40,,2.042e-28,3.507e-40
254.821,5.805e-39,,2.042e-28,5.805e-39
254.826,8.897e-38,,2.043e-28,8.897e-38
254.831,1.263e-36,,2.043e-28,1.263e-36
254.836,1.660e-35,,2.043e-28,1.660e-35
254.841,2.020e-34,,2.043e-28,2.020e-34
254.846,2.277e-33,,2.044e-28,2.277e-33
254.851,2.376e-32,,2.044e-28,2.376e-32
254.856,2.296e-31,,2.044e-28,2.296e-31
254.861,2.054e-30,,2.044e-28,2.054e-30
254.866,1.702e-29,,2.045e-28,1.702e-29
254.871,1.306e-28,,2.045e-28,1.306e-28
254.876,9.279e-28,,2.045e-28,9.279e-28
254.881,6.105e-27,,2.045e-28,6.105e-27
254.886,3.719e-26,,2.046e-28,3.719e-26
254.891,2.098e-25,,2.046e-28,2.098e-25
254.896,1.096e-24,,2.046e-28,1.096e-24
254.902,7.199e-24,,2.046e-28,7.199e-24
254.907,3.175e-23,,2.047e-28,3.175e-23
254.912,1.297e-22,,2.047e-28,1.297e-22
254.917,4.905e-22,,2.047e-28,4.905e-22
254.922,1.718e-21,,2.047e-28,1.718e-21
254.927,5.570e-21,,2.048e-28,5.570e-21
254.932,1.673e-20,,2.048e-28,1.673e-20
254.937,4.651e-20,,2.048e-28,4.651e-20
254.942,1.198e-19,,2.048e-28,1.198e-19
254.947,2.855e-19,,2.049e-28,2.855e-19
254.952,6.304e-19,,2.049e-28,6.304e-19
254.957,1.289e-18,,2.049e-28,1.289e-18
254.962,2.440e-18,,2.049e-28,2.440e-18
254.967,4.277e-18,,2.050e-28,4.277e-18
254.972,6.942e-18,,2.050e-28,6.942e-18
254.977,1.043e-17,,2.050e-28,1.043e-17
254.982,1.452e-17,,2.050e-28,1.452e-17
254.987,1.872e-17,,2.051e-28,1.872e-17
254.992,2.234e-17,,2.051e-28,2.234e-17
254.997,2.469e-17,,2.051e-28,2.469e-17
255.002,2.527e-17,,2.052e-28,2.527e-17
255.007,2.394e-17,,2.052e-28,2.394e-17
255.012,2.101e-17,,2.052e-28,2.101e-17
255.018,1.622e-17,,2.052e-28,1.622e-17
255.023,1.202e-17,,2.053e-28,1.202e-17
255.028,8.247e-18,,2.053e-28,8.247e-18
255.033,5.239e-18,,2.053e-28,5.239e-18
255.038,3.082e-18,,2.053e-28,3.082e-18
255.043,1.679e-18,,2.054e-28,1.679e-18
255.048,8.469e-19,,2.054e-28,8.469e-19
255.053,3.956e-19,,2.054e-28,3.956e-19
255.058,1.711e-19,,2.054e-28,1.711e-19
255.063,6.852e-20,,2.055e-28,6.852e-20
255.068,2.541e-20,,2.055e-28,2.541e-20
255.073,8.727e-21,,2.055e-28,8.727e-21
255.078,2.775e-21,,2.055e-28,2.775e-21
255.083,8.172e-22,,2.056e-28,8.172e-22
255.088,2.228e-22,,2.056e-28,2.228e-22
255.093,5.626e-23,,2.056e-28,5.626e-23
255.098,1.315e-23,,2.056e-28,1.315e-23
255.103,2.848e-24,,2.057e-28,2.848e-24
255.108,5.709e-25,,2.057e-28,5.709e-25
255.113,1.060e-25,,2.057e-28,1.060e-25
255.118,1.822e-26,,2.057e-28,1.822e-26
255.123,2.900e-27,,2.058e-28,2.900e-27
255.128,4.275e-28,,2.058e-28,4.275e-28
255.133,5.834e-29,,2.058e-28,5.834e-29
255.139,4.831e-30,,2.058e-28,4.831e-30
255.144,5.567e-31,,2.059e-28,5.567e-31
255.149,5.941e-32,,2.059e-28,5.941e-32
255.154,5.871e-33,,2.059e-28,5.871e-33
255.159,5.372e-34,,2.059e-28,5.372e-34
255.164,4.552e-35,,2.060e-28,4.552e-35
255.169,3.572e-36,,2.060e-28,3.572e-36
255.174,2.595e-37,,2.060e-28,2.595e-37
255.179,1.746e-38,,2.061e-28,1.746e-38
255.184,1.088e-39,,2.061e-28,1.088e-39
255.189,6.274e-41,,2.061e-28,6.274e-41
255.194,3.351e-42,,2.061e-28,3.351e-42
255.199,1.658e-43,,2.062e-28,1.658e-43
255.204,7.593e-45,,2.062e-28,7.593e-45
263.302,9.571e-45,,2.473e-28,9.571e-45
263.307,1.873e-43,,2.474e-28,1.873e-43
263.312,3.410e-42,,2.474e-28,3.410e-42
263.317,5.778e-41,,2.474e-28,5.778e-41
263.322,9.109e-40,,2.474e-28,9.109e-40
263.327,1.336e-38,,2.475e-28,1.336e-38
263.332,1.824e-37,,2.475e-28,1.824e-37
263.337,2.317e-36,,2.475e-28,2.317e-36
263.342,2.739e-35,,2.475e-28,2.739e-35
263.347,3.013e-34,,2.476e-28,3.013e-34
263.352,3.084e-33,,2.476e-28,3.084e-33
263.357,2.937e-32,,2.476e-28,2.937e-32
263.362,2.603e-31,,2.476e-28,2.603e-31
263.367,2.146e-30,,2.477e-28,2.146e-30
263.372,1.647e-29,,2.477e-28,1.647e-29
263.377,1.176e-28,,2.477e-28,1.176e-28
263.382,7.814e-28,,2.478e-28,7.814e-28
263.387,4.831e-27,,2.478e-28,4.831e-27
263.392,2.780e-26,,2.478e-28,2.780e-26
263.397,1.488e-25,,2.478e-28,1.488e-25
263.402,7.413e-25,,2.479e-28,7.413e-25
263.408,4.630e-24,,2.479e-28,4.630e-24
263.413,1.968e-23,,2.479e-28,1.968e-23
263.418,7.788e-23,,2.479e-28,7.788e-23
263.423,2.867e-22,,2.480e-28,2.867e-22
263.428,9.822e-22,,2.480e-28,9.822e-22
263.433,3.131e-21,,2.480e-28,3.131e-21
263.438,9.287e-21,,2.480e-28,9.287e-21
263.443,2.563e-20,,2.481e-28,2.563e-20
263.448,6.584e-20,,2.481e-28,6.584e-20
263.453,1.574e-19,,2.481e-28,1.574e-19
263.458,3.499e-19,,2.481e-28,3.499e-19
263.463,7.242e-19,,2.482e-28,7.242e-19
263.468,1.395e-18,,2.482e-28,1.395e-18
263.473,2.499e-18,,2.482e-28,2.499e-18
263.478,4.166e-18,,2.482e-28,4.166e-18
263.483,6.464e-18,,2.483e-28,6.464e-18
263.488,9.333e-18,,2.483e-28,9.333e-18
263.493,1.254e-17,,2.483e-28,1.254e-17
263.498,1.567e-17,,2.483e-28,1.567e-17
263.503,1.823e-17,,2.484e-28,1.823e-17
263.508,1.973e-17,,2.484e-28,1.973e-17
263.513,1.988e-17,,2.484e-28,1.988e-17
263.518,1.863e-17,,2.484e-28,1.863e-17
263.523,1.625e-17,,2.485e-28,1.625e-17
263.529,1.254e-17,,2.485e-28,1.254e-17
263.534,9.333e-18,,2.485e-28,9.333e-18
263.539,6.464e-18,,2.485e-28,6.464e-18
263.544,4.166e-18,,2.486e-28,4.166e-18
263.549,2.499e-18,,2.486e-28,2.499e-18
263.554,1.395e-18,,2.486e-28,1.395e-18
263.559,7.242e-19,,2.486e-28,7.242e-19
263.564,3.499e-19,,2.487e-28,3.499e-19
263.569,1.574e-19,,2.487e-28,1.574e-19
263.574,6.584e-20,,2.487e-28,6.584e-20
263.579,2.563e-20,,2.488e-28,2.563e-20
263.584,9.287e-21,,2.488e-28,9.287e-21
263.589,3.131e-21,,2.488e-28,3.131e-21
263.594,9.822e-22,,2.488e-28,9.822e-22
263.599,2.867e-22,,2.489e-28,2.867e-22
263.604,7.788e-23,,2.489e-28,7.788e-23
263.609,1.968e-23,,2.489e-28,1.968e-23
263.614,4.630e-24,,2.489e-28,4.630e-24
263.619,1.013e-24,,2.490e-28,1.013e-24
263.624,2.063e-25,,2.490e-28,2.063e-25
263.629,3.910e-26,,2.490e-28,3.910e-26
263.634,6.895e-27,,2.490e-28,6.895e-27
263.639,1.131e-27,,2.491e-28,1.131e-27
263.644,1.728e-28,,2.491e-28,1.728e-28
263.65,1.647e-29,,2.491e-28,1.647e-29
263.655,2.146e-30,,2.491e-28,2.146e-30
263.66,2.603e-31,,2.492e-28,2.603e-31
263.665,2.937e-32,,2.492e-28,2.937e-32
263.67,3.084e-33,,2.492e-28,3.084e-33
263.675,3.013e-34,,2.492e-28,3.013e-34
263.68,2.739e-35,,2.493e-28,2.739e-35
263.685,2.317e-36,,2.493e-28,2.317e-36
263.69,1.824e-37,,2.493e-28,1.824e-37
263.695,1.336e-38,,2.493e-28,1.336e-38
263.7,9.109e-40,,2.494e-28,9.109e-40
263.705,5.778e-41,,2.494e-28,5.778e-41
263.71,3.410e-42,,2.494e-28,3.410e-42
263.715,1.873e-43,,2.494e-28,1.873e-43
268.787,6.888e-44,,2.752e-28,6.888e-44
268.792,1.195e-42,,2.753e-28,1.195e-42
268.797,1.936e-41,,2.753e-28,1.936e-41
268.803,4.995e-40,,2.753e-28,4.995e-40
268.808,6.949e-39,,2.753e-28,6.949e-39
268.813,9.022e-38,,2.754e-28,9.022e-38
268.818,1.093e-36,,2.754e-28,1.093e-36
268.823,1.236e-35,,2.754e-28,1.236e-35
268.828,1.304e-34,,2.754e-28,1.304e-34
268.833,1.284e-33,,2.755e-28,1.284e-33
268.838,1.180e-32,,2.755e-28,1.180e-32
268.843,1.012e-31,,2.755e-28,1.012e-31
268.848,8.101e-31,,2.755e-28,8.101e-31
268.853,6.051e-30,,2.756e-28,6.051e-30
268.858,4.218e-29,,2.756e-28,4.218e-29
268.863,2.744e-28,,2.756e-28,2.744e-28
268.868,1.666e-27,,2.756e-28,1.666e-27
268.873,9.438e-27,,2.757e-28,9.438e-27
268.878,4.990e-26,,2.757e-28,4.990e-26
268.883,2.462e-25,,2.757e-28,2.462e-25
268.888,1.134e-24,,2.757e-28,1.134e-24
268.893,4.873e-24,,2.758e-28,4.873e-24
268.898,1.954e-23,,2.758e-28,1.954e-23
268.903,7.314e-23,,2.758e-28,7.314e-23
268.908,2.555e-22,,2.758e-28,2.555e-22
268.913,8.327e-22,,2.759e-28,8.327e-22
268.918,2.533e-21,,2.759e-28,2.533e-21
268.924,8.787e-21,,2.759e-28,8.787e-21
268.929,2.296e-20,,2.759e-28,2.296e-20
268.934,5.599e-20,,2.760e-28,5.599e-20
268.939,1.274e-19,,2.760e-28,1.274e-19
268.944,2.706e-19,,2.760e-28,2.706e-19
268.949,5.363e-19,,2.760e-28,5.363e-19
268.954,9.919e-19,,2.761e-28,9.919e-19
268.959,1.712e-18,,2.761e-28,1.712e-18
268.964,2.758e-18,,2.761e-28,2.758e-18
268.969,4.147e-18,,2.762e-28,4.147e-18
268.974,5.817e-18,,2.762e-28,5.817e-18
268.979,7.617e-18,,2.762e-28,7.617e-18
268.984,9.307e-18,,2.762e-28,9.307e-18
268.989,1.061e-17,,2.763e-28,1.061e-17
268.994,1.129e-17,,2.763e-28,1.129e-17
268.999,1.122e-17,,2.763e-28,1.122e-17
269.004,1.039e-17,,2.763e-28,1.039e-17
269.009,8.991e-18,,2.764e-28,8.991e-18
269.014,7.257e-18,,2.764e-28,7.257e-18
269.019,5.467e-18,,2.764e-28,5.467e-18
269.024,3.843e-18,,2.764e-28,3.843e-18
269.029,2.521e-18,,2.765e-28,2.521e-18
269.034,1.544e-18,,2.765e-28,1.544e-18
269.039,8.820e-19,,2.765e-28,8.820e-19
269.045,4.113e-19,,2.765e-28,4.113e-19
269.05,2.019e-19,,2.766e-28,2.019e-19
269.055,9.246e-20,,2.766e-28,9.246e-20
269.06,3.952e-20,,2.766e-28,3.952e-20
269.065,1.577e-20,,2.766e-28,1.577e-20
269.07,5.869e-21,,2.767e-28,5.869e-21
269.075,2.039e-21,,2.767e-28,2.039e-21
269.08,6.611e-22,,2.767e-28,6.611e-22
269.085,2.000e-22,,2.767e-28,2.000e-22
269.09,5.648e-23,,2.768e-28,5.648e-23
269.095,1.488e-23,,2.768e-28,1.488e-23
269.1,3.660e-24,,2.768e-28,3.660e-24
269.105,8.401e-25,,2.768e-28,8.401e-25
269.11,1.799e-25,,2.769e-28,1.799e-25
269.115,3.596e-26,,2.769e-28,3.596e-26
269.12,6.709e-27,,2.769e-28,6.709e-27
269.125,1.168e-27,,2.769e-28,1.168e-27
269.13,1.897e-28,,2.770e-28,1.897e-28
269.135,2.876e-29,,2.770e-28,2.876e-29
269.14,4.070e-30,,2.770e-28,4.070e-30
269.145,5.374e-31,,2.770e-28,5.374e-31
269.15,6.622e-32,,2.771e-28,6.622e-32
269.155,7.615e-33,,2.771e-28,7.615e-33
269.16,8.173e-34,,2.771e-28,8.173e-34
269.166,5.124e-35,,2.772e-28,5.124e-35
269.171,4.723e-36,,2.772e-28,4.723e-36
269.176,4.063e-37,,2.772e-28,4.063e-37
269.181,3.262e-38,,2.772e-28,3.262e-38
269.186,2.444e-39,,2.773e-28,2.444e-39
269.191,1.709e-40,,2.773e-28,1.709e-40
269.196,1.115e-41,,2.773e-28,1.115e-41
269.201,6.792e-43,,2.773e-28,6.792e-43
269.206,3.860e-44,,2.774e-28,3.860e-44
279.824,2.619e-44,,3.313e-28,2.619e-44
279.83,6.818e-43,,3.314e-28,6.818e-43
279.835,9.611e-42,,3.314e-28,9.611e-42
279.84,1.271e-40,,3.314e-28,1.271e-40
279.845,1.577e-39,,3.314e-28,1.577e-39
279.85,1.836e-38,,3.315e-28,1.836e-38
279.855,2.006e-37,,3.315e-28,2.006e-37
279.86,2.056e-36,,3.315e-28,2.056e-36
279.865,1.977e-35,,3.315e-28,1.977e-35
279.87,1.783e-34,,3.316e-28,1.783e-34
279.875,1.510e-33,,3.316e-28,1.510e-33
279.88,1.199e-32,,3.316e-28,1.199e-32
279.885,8.933e-32,,3.316e-28,8.933e-32
279.89,6.245e-31,,3.317e-28,6.245e-31
279.895,4.096e-30,,3.317e-28,4.096e-30
279.9,2.521e-29,,3.317e-28,2.521e-29
279.905,1.455e-28,,3.317e-28,1.455e-28
279.91,7.884e-28,,3.318e-28,7.884e-28
279.915,4.007e-27,,3.318e-28,4.007e-27
279.92,1.911e-26,,3.318e-28,1.911e-26
279.925,8.549e-26,,3.318e-28,8.549e-26
279.93,3.588e-25,,3.319e-28,3.588e-25
279.935,1.413e-24,,3.319e-28,1.413e-24
279.94,5.222e-24,,3.319e-28,5.222e-24
279.945,1.811e-23,,3.319e-28,1.811e-23
279.951,7.399e-23,,3.320e-28,7.399e-23
279.956,2.230e-22,,3.320e-28,2.230e-22
279.961,6.303e-22,,3.320e-28,6.303e-22
279.966,1.672e-21,,3.321e-28,1.672e-21
279.971,4.161e-21,,3.321e-28,4.161e-21
279.976,9.715e-21,,3.321e-28,9.715e-21
279.981,2.128e-20,,3.321e-28,2.128e-20
279.986,4.374e-20,,3.322e-28,4.374e-20
279.991,8.435e-20,,3.322e-28,8.435e-20
279.996,1.526e-19,,3.322e-28,1.526e-19
280.001,2.591e-19,,3.322e-28,2.591e-19
280.006,4.126e-19,,3.323e-28,4.126e-19
280.011,6.166e-19,,3.323e-28,6.166e-19
280.016,8.645e-19,,3.323e-28,8.645e-19
280.021,1.137e-18,,3.323e-28,1.137e-18
280.026,1.403e-18,,3.324e-28,1.403e-18
280.031,1.625e-18,,3.324e-28,1.625e-18
280.036,1.766e-18,,3.324e-28,1.766e-18
280.041,1.800e-18,,3.324e-28,1.800e-18
280.046,1.721e-18,,3.325e-28,1.721e-18
280.051,1.544e-18,,3.325e-28,1.544e-18
280.056,1.300e-18,,3.325e-28,1.300e-18
280.061,1.027e-18,,3.325e-28,1.027e-18
280.066,7.610e-19,,3.326e-28,7.610e-19
280.072,4.883e-19,,3.326e-28,4.883e-19
280.077,3.145e-19,,3.326e-28,3.145e-19
280.082,1.901e-19,,3.326e-28,1.901e-19
280.087,1.078e-19,,3.327e-28,1.078e-19
280.092,5.732e-20,,3.327e-28,5.732e-20
280.097,2.861e-20,,3.327e-28,2.861e-20
280.102,1.340e-20,,3.327e-28,1.340e-20
280.107,5.886e-21,,3.328e-28,5.886e-21
280.112,2.426e-21,,3.328e-28,2.426e-21
280.117,9.383e-22,,3.328e-28,9.383e-22
280.122,3.405e-22,,3.328e-28,3.405e-22
280.127,1.159e-22,,3.329e-28,1.159e-22
280.132,3.702e-23,,3.329e-28,3.702e-23
280.137,1.110e-23,,3.329e-28,1.110e-23
280.142,3.120e-24,,3.329e-28,3.120e-24
280.147,8.231e-25,,3.330e-28,8.231e-25
280.152,2.037e-25,,3.330e-28,2.037e-25
280.157,4.731e-26,,3.330e-28,4.731e-26
280.162,1.031e-26,,3.330e-28,1.031e-26
280.167,2.107e-27,,3.331e-28,2.107e-27
280.172,4.041e-28,,3.331e-28,4.041e-28
280.177,7.273e-29,,3.331e-28,7.273e-29
280.182,1.228e-29,,3.332e-28,1.228e-29
280.187,1.945e-30,,3.332e-28,1.945e-30
280.193,1.959e-31,,3.332e-28,1.959e-31
280.198,2.698e-32,,3.332e-28,2.698e-32
280.203,3.484e-33,,3.333e-28,3.484e-33
280.208,4.223e-34,,3.333e-28,4.223e-34
280.213,4.802e-35,,3.333e-28,4.802e-35
280.218,5.123e-36,,3.333e-28,5.123e-36
280.223,5.128e-37,,3.334e-28,5.128e-37
280.228,4.816e-38,,3.334e-28,4.816e-38
280.233,4.243e-39,,3.334e-28,4.243e-39
280.238,3.508e-40,,3.334e-28,3.508e-40
280.243,2.721e-41,,3.335e-28,2.721e-41
280.248,1.980e-42,,3.335e-28,1.980e-42
280.253,1.352e-43,,3.335e-28,1.352e-43
280.258,8.660e-45,,3.335e-28,8.660e-45
290.11,2.253e-44,,3.836e-28,2.253e-44
290.115,3.194e-43,,3.836e-28,3.194e-43
290.12,4.266e-42,,3.837e-28,4.266e-42
290.125,5.370e-41,,3.837e-28,5.370e-41
290.13,6.371e-40,,3.837e-28,6.371e-40
290.135,7.123e-39,,3.837e-28,7.123e-39
290.141,1.193e-37,,3.838e-28,1.193e-37
290.146,1.171e-36,,3.838e-28,1.171e-36
290.151,1.083e-35,,3.838e-28,1.083e-35
290.156,9.437e-35,,3.839e-28,9.437e-35
290.161,7.750e-34,,3.839e-28,7.750e-34
290.166,5.999e-33,,3.839e-28,5.999e-33
290.171,4.376e-32,,3.839e-28,4.376e-32
290.176,3.008e-31,,3.840e-28,3.008e-31
290.181,1.948e-30,,3.840e-28,1.948e-30
290.186,1.190e-29,,3.840e-28,1.190e-29
290.191,6.844e-29,,3.840e-28,6.844e-29
290.196,3.711e-28,,3.841e-28,3.711e-28
290.201,1.896e-27,,3.841e-28,1.896e-27
290.206,9.132e-27,,3.841e-28,9.132e-27
290.211,4.144e-26,,3.841e-28,4.144e-26
290.216,1.772e-25,,3.842e-28,1.772e-25
290.221,7.144e-25,,3.842e-28,7.144e-25
290.226,2.714e-24,,3.842e-28,2.714e-24
290.231,9.714e-24,,3.842e-28,9.714e-24
290.236,3.277e-23,,3.843e-28,3.277e-23
290.241,1.042e-22,,3.843e-28,1.042e-22
290.246,3.122e-22,,3.843e-28,3.122e-22
290.251,8.814e-22,,3.843e-28,8.814e-22
290.256,2.346e-21,,3.844e-28,2.346e-21
290.262,7.019e-21,,3.844e-28,7.019e-21
290.267,1.639e-20,,3.844e-28,1.639e-20
290.272,3.608e-20,,3.844e-28,3.608e-20
290.277,7.484e-20,,3.845e-28,7.484e-20
290.282,1.463e-19,,3.845e-28,1.463e-19
290.287,2.695e-19,,3.845e-28,2.695e-19
290.292,4.679e-19,,3.845e-28,4.679e-19
290.297,7.655e-19,,3.846e-28,7.655e-19
290.302,1.180e-18,,3.846e-28,1.180e-18
290.307,1.715e-18,,3.846e-28,1.715e-18
290.312,2.349e-18,,3.846e-28,2.349e-18
290.317,3.031e-18,,3.847e-28,3.031e-18
290.322,3.686e-18,,3.847e-28,3.686e-18
290.327,4.225e-18,,3.847e-28,4.225e-18
290.332,4.564e-18,,3.847e-28,4.564e-18
290.337,4.646e-18,,3.848e-28,4.646e-18
290.342,4.457e-18,,3.848e-28,4.457e-18
290.347,4.029e-18,,3.848e-28,4.029e-18
290.352,3.433e-18,,3.848e-28,3.433e-18
290.357,2.757e-18,,3.849e-28,2.757e-18
290.362,2.086e-18,,3.849e-28,2.086e-18
290.367,1.487e-18,,3.849e-28,1.487e-18
290.372,9.997e-19,,3.850e-28,9.997e-19
290.378,5.738e-19,,3.850e-28,5.738e-19
290.383,3.384e-19,,3.850e-28,3.384e-19
290.388,1.881e-19,,3.850e-28,1.881e-19
290.393,9.855e-20,,3.851e-28,9.855e-20
290.398,4.865e-20,,3.851e-28,4.865e-20
290.403,2.264e-20,,3.851e-28,2.264e-20
290.408,9.925e-21,,3.851e-28,9.925e-21
290.413,4.101e-21,,3.852e-28,4.101e-21
290.418,1.597e-21,,3.852e-28,1.597e-21
290.423,5.861e-22,,3.852e-28,5.861e-22
290.428,2.027e-22,,3.852e-28,2.027e-22
290.433,6.607e-23,,3.853e-28,6.607e-23
290.438,2.029e-23,,3.853e-28,2.029e-23
290.443,5.874e-24,,3.853e-28,5.874e-24
290.448,1.603e-24,,3.853e-28,1.603e-24
290.453,4.120e-25,,3.854e-28,4.120e-25
290.458,9.982e-26,,3.854e-28,9.982e-26
290.463,2.279e-26,,3.854e-28,2.279e-26
290.468,4.904e-27,,3.854e-28,4.904e-27
290.473,9.946e-28,,3.855e-28,9.946e-28
290.478,1.901e-28,,3.855e-28,1.901e-28
290.483,3.423e-29,,3.855e-28,3.423e-29
290.488,5.810e-30,,3.855e-28,5.810e-30
290.493,9.294e-31,,3.856e-28,9.294e-31
290.499,9.528e-32,,3.856e-28,9.528e-32
290.504,1.338e-32,,3.856e-28,1.338e-32
290.509,1.770e-33,,3.856e-28,1.770e-33
290.514,2.207e-34,,3.857e-28,2.207e-34
290.519,2.593e-35,,3.857e-28,2.593e-35
290.524,2.871e-36,,3.857e-28,2.871e-36
290.529,2.996e-37,,3.857e-28,2.996e-37
290.534,2.947e-38,,3.858e-28,2.947e-38
290.539,2.731e-39,,3.858e-28,2.731e-39
290.544,2.386e-40,,3.858e-28,2.386e-40
290.549,1.964e-41,,3.859e-28,1.964e-41
290.554,1.523e-42,,3.859e-28,1.523e-42
293.62,6.422e-43,,4.015e-28,6.422e-43
293.625,8.449e-42,,4.015e-28,8.449e-42
293.63,1.049e-40,,4.015e-28,1.049e-40
293.635,1.229e-39,,4.015e-28,1.229e-39
293.64,1.359e-38,,4.016e-28,1.359e-38
293.645,1.418e-37,,4.016e-28,1.418e-37
293.65,1.397e-36,,4.016e-28,1.397e-36
293.655,1.298e-35,,4.016e-28,1.298e-35
293.66,1.139e-34,,4.017e-28,1.139e-34
293.665,9.428e-34,,4.017e-28,9.428e-34
293.67,7.366e-33,,4.017e-28,7.366e-33
293.675,5.431e-32,,4.017e-28,5.431e-32
293.68,3.779e-31,,4.018e-28,3.779e-31
