Wavelength (nm),Sum(calc),Li I (4.0e-2),Li II (9.6e-1),Li III (5.9e-34)
427.2963,2.495e-19,2.495e-19,2.941e-126,6.846e-178
427.2966,1.926e-18,1.926e-18,2.941e-126,6.846e-178
427.2968,7.361e-18,7.361e-18,2.941e-126,6.846e-178
427.2971,5.322e-17,5.322e-17,2.941e-126,6.846e-178
427.2974,3.699e-16,3.699e-16,2.941e-126,6.846e-178
427.2976,1.318e-15,1.318e-15,2.941e-126,6.846e-178
427.2979,8.576e-15,8.576e-15,2.941e-126,6.846e-178
427.2981,2.924e-14,2.924e-14,2.941e-126,6.846e-178
427.2984,1.782e-13,1.782e-13,2.941e-126,6.846e-178
427.2987,1.044e-12,1.044e-12,2.941e-126,6.846e-178
427.2989,3.319e-12,3.319e-12,2.941e-126,6.846e-178
427.2992,1.821e-11,1.821e-11,2.941e-126,6.846e-178
427.2994,5.540e-11,5.540e-11,2.941e-126,6.846e-178
427.2997,2.846e-10,2.846e-10,2.941e-126,6.846e-178
427.3,1.405e-9,1.405e-9,2.941e-126,6.846e-178
427.3002,3.987e-9,3.987e-9,2.942e-126,6.846e-178
427.3005,1.844e-8,1.844e-8,2.942e-126,6.846e-178
427.3007,5.006e-8,5.006e-8,2.942e-126,6.846e-178
427.301,2.167e-7,2.167e-7,2.942e-126,6.846e-178
427.3013,9.022e-7,9.022e-7,2.942e-126,6.846e-178
427.3015,2.284e-6,2.284e-6,2.942e-126,6.846e-178
427.3018,8.902e-6,8.902e-6,2.942e-126,6.846e-178
427.302,2.157e-5,2.157e-5,2.942e-126,6.846e-178
427.3023,7.873e-5,7.873e-5,2.942e-126,6.846e-178
427.3026,2.762e-4,2.762e-4,2.942e-126,6.846e-178
427.3028,6.240e-4,6.240e-4,2.942e-126,6.846e-178
427.3031,2.050e-3,2.050e-3,2.942e-126,6.846e-178
427.3033,4.433e-3,4.433e-3,2.942e-126,6.846e-178
427.3036,1.364e-2,1.364e-2,2.942e-126,6.846e-178
427.3039,4.033e-2,4.033e-2,2.942e-126,6.846e-178
427.3041,8.130e-2,8.130e-2,2.942e-126,6.846e-178
427.3044,2.252e-1,2.252e-1,2.943e-126,6.846e-178
427.3046,4.344e-1,4.344e-1,2.943e-126,6.846e-178
427.3049,1.127e+0,1.127e+0,2.943e-126,6.846e-178
427.3052,2.808e+0,2.808e+0,2.943e-126,6.846e-178
427.3054,5.052e+0,5.052e+0,2.943e-126,6.847e-178
427.3057,1.179e+1,1.179e+1,2.943e-126,6.847e-178
427.3059,2.030e+1,2.030e+1,2.943e-126,6.847e-178
427.3062,4.438e+1,4.438e+1,2.943e-126,6.847e-178
427.3065,9.327e+1,9.327e+1,2.943e-126,6.847e-178
427.3067,1.497e+2,1.497e+2,2.943e-126,6.847e-178
427.307,2.946e+2,2.946e+2,2.943e-126,6.847e-178
427.3072,4.526e+2,4.526e+2,2.943e-126,6.847e-178
427.3075,8.339e+2,8.339e+2,2.943e-126,6.847e-178
427.3078,1.477e+3,1.477e+3,2.943e-126,6.847e-178
427.308,2.116e+3,2.116e+3,2.943e-126,6.847e-178
427.3083,3.509e+3,3.509e+3,2.944e-126,6.847e-178
427.3085,4.811e+3,4.811e+3,2.944e-126,6.847e-178
427.3088,7.472e+3,7.472e+3,2.944e-126,6.847e-178
427.3091,1.116e+4,1.116e+4,2.944e-126,6.847e-178
427.3093,1.426e+4,1.426e+4,2.944e-126,6.847e-178
427.3096,1.994e+4,1.994e+4,2.944e-126,6.847e-178
427.3098,2.439e+4,2.439e+4,2.944e-126,6.847e-178
427.3101,3.193e+4,3.193e+4,2.944e-126,6.847e-178
427.3104,4.019e+4,4.019e+4,2.944e-126,6.847e-178
427.3106,4.583e+4,4.583e+4,2.944e-126,6.847e-178
427.3109,5.402e+4,5.402e+4,2.944e-126,6.847e-178
427.3111,5.896e+4,5.896e+4,2.944e-126,6.847e-178
427.3114,6.507e+4,6.507e+4,2.944e-126,6.847e-178
427.3117,6.904e+4,6.904e+4,2.944e-126,6.847e-178
427.3119,7.026e+4,7.026e+4,2.944e-126,6.847e-178
427.3122,6.980e+4,6.980e+4,2.945e-126,6.847e-178
427.3124,6.799e+4,6.799e+4,2.945e-126,6.847e-178
427.3127,6.325e+4,6.325e+4,2.945e-126,6.847e-178
427.313,5.656e+4,5.656e+4,2.945e-126,6.847e-178
427.3132,5.136e+4,5.136e+4,2.945e-126,6.847e-178
427.3135,4.301e+4,4.301e+4,2.945e-126,6.847e-178
427.3137,3.739e+4,3.739e+4,2.945e-126,6.847e-178
427.314,2.932e+4,2.932e+4,2.945e-126,6.847e-178
427.3143,2.210e+4,2.210e+4,2.945e-126,6.847e-178
427.3145,1.791e+4,1.791e+4,2.945e-126,6.847e-178
427.3148,1.264e+4,1.264e+4,2.945e-126,6.847e-178
427.315,9.804e+3,9.804e+3,2.945e-126,6.847e-178
427.3153,6.480e+3,6.480e+3,2.945e-126,6.847e-178
427.3156,4.118e+3,4.118e+3,2.945e-126,6.847e-178
427.3158,2.978e+3,2.978e+3,2.945e-126,6.847e-178
427.3161,1.772e+3,1.772e+3,2.945e-126,6.847e-178
427.3163,1.226e+3,1.226e+3,2.946e-126,6.847e-178
427.3166,6.832e+2,6.832e+2,2.946e-126,6.847e-178
427.3169,3.659e+2,3.659e+2,2.946e-126,6.847e-178
427.3171,2.361e+2,2.361e+2,2.946e-126,6.847e-178
427.3174,1.184e+2,1.184e+2,2.946e-126,6.847e-178
427.3176,7.313e+1,7.313e+1,2.946e-126,6.847e-178
427.3179,3.435e+1,3.435e+1,2.946e-126,6.847e-178
427.3182,1.551e+1,1.551e+1,2.946e-126,6.847e-178
427.3184,8.929e+0,8.929e+0,2.946e-126,6.847e-178
427.3187,3.775e+0,3.775e+0,2.946e-126,6.847e-178
427.3189,2.080e+0,2.080e+0,2.946e-126,6.847e-178
427.3192,8.236e-1,8.236e-1,2.946e-126,6.847e-178
427.3195,3.134e-1,3.134e-1,2.946e-126,6.847e-178
427.3197,1.610e-1,1.610e-1,2.946e-126,6.847e-178
427.32,5.739e-2,5.739e-2,2.946e-126,6.847e-178
427.3202,2.822e-2,2.822e-2,2.947e-126,6.847e-178
427.3205,9.417e-3,9.417e-3,2.947e-126,6.847e-178
427.3208,3.021e-3,3.021e-3,2.947e-126,6.847e-178
427.321,1.385e-3,1.385e-3,2.947e-126,6.847e-178
427.3213,4.161e-4,4.161e-4,2.947e-126,6.847e-178
427.3215,1.826e-4,1.826e-4,2.947e-126,6.847e-178
427.3218,5.136e-5,5.136e-5,2.947e-126,6.847e-178
427.3221,1.389e-5,1.389e-5,2.947e-126,6.847e-178
427.3223,5.681e-6,5.681e-6,2.947e-126,6.847e-178
427.3226,1.439e-6,1.439e-6,2.947e-126,6.847e-178
427.3228,5.633e-7,5.633e-7,2.947e-126,6.847e-178
427.3231,1.336e-7,1.336e-7,2.947e-126,6.847e-178
427.3234,3.044e-8,3.044e-8,2.947e-126,6.847e-178
427.3236,1.111e-8,1.111e-8,2.947e-126,6.847e-178
427.3239,2.372e-9,2.372e-9,2.947e-126,6.847e-178
427.3241,8.289e-10,8.289e-10,2.947e-126,6.847e-178
427.3244,1.657e-10,1.657e-10,2.948e-126,6.847e-178
427.3247,3.183e-11,3.183e-11,2.948e-126,6.847e-178
427.3249,1.037e-11,1.037e-11,2.948e-126,6.847e-178
427.3252,1.866e-12,1.866e-12,2.948e-126,6.848e-178
427.3255,3.227e-13,3.227e-13,2.948e-126,6.848e-178
427.3257,9.799e-14,9.799e-14,2.948e-126,6.848e-178
427.326,1.587e-14,1.587e-14,2.948e-126,6.848e-178
427.3262,4.613e-15,4.613e-15,2.948e-126,6.848e-178
427.3265,6.997e-16,6.997e-16,2.948e-126,6.848e-178
427.3268,1.020e-16,1.020e-16,2.948e-126,6.848e-178
427.327,2.764e-17,2.764e-17,2.948e-126,6.848e-178
427.3273,3.774e-18,3.774e-18,2.948e-126,6.848e-178
427.3275,9.789e-19,9.789e-19,2.948e-126,6.848e-178
427.3278,1.251e-19,1.251e-19,2.948e-126,6.848e-178
427.3281,1.538e-20,1.538e-20,2.948e-126,6.848e-178
427.3283,3.719e-21,3.719e-21,2.949e-126,6.848e-178
427.3286,4.280e-22,4.280e-22,2.949e-126,6.848e-178
427.3288,9.906e-23,9.906e-23,2.949e-126,6.848e-178
427.3291,1.067e-23,1.067e-23,2.949e-126,6.848e-178
427.3294,1.106e-24,1.106e-24,2.949e-126,6.848e-178
427.3296,2.386e-25,2.386e-25,2.949e-126,6.848e-178
427.3299,2.315e-26,2.315e-26,2.949e-126,6.848e-178
427.3301,4.781e-27,4.781e-27,2.949e-126,6.848e-178
427.3304,4.342e-28,4.342e-28,2.949e-126,6.848e-178
427.3307,3.792e-29,3.792e-29,2.949e-126,6.848e-178
427.3309,7.301e-30,7.301e-30,2.949e-126,6.848e-178
427.3312,5.970e-31,5.970e-31,2.949e-126,6.848e-178
427.3314,1.100e-31,1.100e-31,2.949e-126,6.848e-178
427.3317,8.424e-33,8.424e-33,2.949e-126,6.848e-178
427.332,6.201e-34,6.201e-34,2.949e-126,6.848e-178
427.3322,1.065e-34,1.065e-34,2.950e-126,6.848e-178
427.3325,7.343e-36,7.343e-36,2.950e-126,6.848e-178
427.3327,1.208e-36,1.208e-36,2.950e-126,6.848e-178
427.333,7.794e-38,7.794e-38,2.950e-126,6.848e-178
427.3333,4.836e-39,4.836e-39,2.950e-126,6.848e-178
427.3335,7.415e-40,7.415e-40,2.950e-126,6.848e-178
427.3338,4.308e-41,4.308e-41,2.950e-126,6.848e-178
427.334,6.322e-42,6.322e-42,2.950e-126,6.848e-178
427.3343,3.439e-43,3.439e-43,2.950e-126,6.848e-178
427.3346,1.799e-44,1.799e-44,2.950e-126,6.848e-178
427.3348,2.461e-45,2.461e-45,2.950e-126,6.848e-178
427.3351,1.205e-46,1.205e-46,2.950e-126,6.848e-178
427.3353,1.578e-47,1.578e-47,2.950e-126,6.848e-178
427.3356,7.237e-49,7.237e-49,2.950e-126,6.848e-178
427.3359,3.191e-50,3.191e-50,2.950e-126,6.848e-178
427.3361,3.895e-51,3.895e-51,2.950e-126,6.848e-178
427.3364,1.608e-52,1.608e-52,2.951e-126,6.848e-178
427.3366,1.879e-53,1.879e-53,2.951e-126,6.848e-178
427.3369,7.263e-55,7.263e-55,2.951e-126,6.848e-178
427.3372,2.699e-56,2.699e-56,2.951e-126,6.848e-178
427.3374,2.940e-57,2.940e-57,2.951e-126,6.848e-178
427.3377,1.023e-58,1.023e-58,2.951e-126,6.848e-178
427.3379,1.067e-59,1.067e-59,2.951e-126,6.848e-178
427.3382,3.476e-61,3.476e-61,2.951e-126,6.848e-178
427.3385,1.089e-62,1.089e-62,2.951e-126,6.848e-178
427.3387,1.059e-63,1.059e-63,2.951e-126,6.848e-178
427.339,3.105e-65,3.105e-65,2.951e-126,6.848e-178
427.3392,2.889e-66,2.889e-66,2.951e-126,6.848e-178
427.3395,7.935e-68,7.935e-68,2.951e-126,6.848e-178
427.3398,2.095e-69,2.095e-69,2.951e-126,6.848e-178
427.34,1.817e-70,1.817e-70,2.951e-126,6.848e-178
427.3403,4.493e-72,4.493e-72,2.952e-126,6.848e-178
427.3405,3.731e-73,3.731e-73,2.952e-126,6.848e-178
427.3408,8.637e-75,8.637e-75,2.952e-126,6.848e-178
427.3411,1.922e-76,1.922e-76,2.952e-126,6.848e-178
427.3413,1.488e-77,1.488e-77,2.952e-126,6.848e-178
427.3416,3.101e-79,3.101e-79,2.952e-126,6.848e-178
427.3418,2.298e-80,2.298e-80,2.952e-126,6.848e-178
427.3421,4.484e-82,4.484e-82,2.952e-126,6.848e-178
427.3424,8.412e-84,8.412e-84,2.952e-126,6.848e-178
427.3426,5.810e-85,5.810e-85,2.952e-126,6.848e-178
427.3429,1.021e-86,1.021e-86,2.952e-126,6.848e-178
427.3431,6.748e-88,6.748e-88,2.952e-126,6.848e-178
427.3434,1.110e-89,1.110e-89,2.952e-126,6.848e-178
427.3437,1.756e-91,1.756e-91,2.952e-126,6.848e-178
427.3439,1.082e-92,1.082e-92,2.952e-126,6.848e-178
427.3442,1.602e-94,1.602e-94,2.953e-126,6.848e-178
427.3444,9.453e-96,9.453e-96,2.953e-126,6.848e-178
427.3447,1.311e-97,1.311e-97,2.953e-126,6.848e-178
432.4972,4.243e-126,1.517e-87,4.243e-126,7.108e-178
432.4975,2.797e-124,1.517e-87,2.797e-124,7.108e-178
432.4977,4.468e-123,1.517e-87,4.468e-123,7.108e-178
432.498,2.762e-121,1.517e-87,2.762e-121,7.108e-178
432.4982,4.228e-120,1.517e-87,4.228e-120,7.108e-178
432.4985,2.452e-118,1.517e-87,2.452e-118,7.108e-178
432.4988,1.368e-116,1.517e-87,1.368e-116,7.108e-178
432.499,1.955e-115,1.517e-87,1.955e-115,7.108e-178
432.4993,1.023e-113,1.518e-87,1.023e-113,7.108e-178
432.4995,1.401e-112,1.518e-87,1.401e-112,7.108e-178
432.4998,6.879e-111,1.518e-87,6.879e-111,7.109e-178
432.5001,3.249e-109,1.518e-87,3.249e-109,7.109e-178
432.5003,4.155e-108,1.518e-87,4.155e-108,7.109e-178
432.5006,1.840e-106,1.518e-87,1.840e-106,7.109e-178
432.5008,2.255e-105,1.518e-87,2.255e-105,7.109e-178
432.5011,9.368e-104,1.518e-87,9.368e-104,7.109e-178
432.5014,3.745e-102,1.518e-87,3.745e-102,7.109e-178
432.5016,4.285e-101,1.518e-87,4.285e-101,7.109e-178
432.5019,1.607e-99,1.518e-87,1.607e-99,7.109e-178
432.5021,1.762e-98,1.518e-87,1.762e-98,7.109e-178
432.5024,6.194e-97,1.518e-87,6.194e-97,7.109e-178
432.5027,2.096e-95,1.519e-87,2.096e-95,7.109e-178
432.5029,2.146e-94,1.519e-87,2.146e-94,7.109e-178
432.5032,6.809e-93,1.519e-87,6.809e-93,7.109e-178
432.5034,6.680e-92,1.519e-87,6.680e-92,7.109e-178
432.5037,1.988e-90,1.519e-87,1.988e-90,7.109e-178
432.504,5.693e-89,1.519e-87,5.693e-89,7.109e-178
432.5042,5.216e-88,1.519e-87,5.216e-88,7.109e-178
432.5045,1.401e-86,1.519e-87,1.401e-86,7.109e-178
432.5047,1.230e-85,1.519e-87,1.230e-85,7.109e-178
432.505,3.097e-84,1.519e-87,3.097e-84,7.109e-178
432.5053,7.507e-83,1.519e-87,7.507e-83,7.109e-178
432.5055,6.155e-82,1.519e-87,6.155e-82,7.109e-178
432.5058,1.399e-80,1.519e-87,1.399e-80,7.109e-178
432.506,1.099e-79,1.519e-87,1.099e-79,7.109e-178
432.5063,2.343e-78,1.520e-87,2.343e-78,7.109e-178
432.5066,4.806e-77,1.520e-87,4.806e-77,7.109e-178
432.5068,3.526e-76,1.520e-87,3.526e-76,7.109e-178
432.5071,6.783e-75,1.520e-87,6.783e-75,7.109e-178
432.5073,4.767e-74,1.520e-87,4.767e-74,7.109e-178
432.5076,8.603e-73,1.520e-87,8.603e-73,7.109e-178
432.5079,1.494e-71,1.520e-87,1.494e-71,7.109e-178
432.5081,9.804e-71,1.520e-87,9.804e-71,7.109e-178
432.5084,1.597e-69,1.520e-87,1.597e-69,7.109e-178
432.5086,1.004e-68,1.520e-87,1.004e-68,7.109e-178
432.5089,1.533e-67,1.520e-87,1.533e-67,7.109e-178
432.5092,2.254e-66,1.520e-87,2.254e-66,7.109e-178
432.5094,1.323e-65,1.520e-87,1.323e-65,7.109e-178
432.5097,1.824e-64,1.521e-87,1.824e-64,7.109e-178
432.5099,1.026e-63,1.521e-87,1.026e-63,7.109e-178
432.5102,1.327e-62,1.521e-87,1.327e-62,7.109e-178
432.5105,1.650e-61,1.521e-87,1.650e-61,7.109e-178
432.5107,8.673e-61,1.521e-87,8.673e-61,7.109e-178
432.511,1.012e-59,1.521e-87,1.012e-59,7.109e-178
432.5112,5.094e-59,1.521e-87,5.094e-59,7.109e-178
432.5115,5.574e-58,1.521e-87,5.574e-58,7.109e-178
432.5118,5.868e-57,1.521e-87,5.868e-57,7.109e-178
432.512,2.759e-56,1.521e-87,2.759e-56,7.109e-178
432.5123,2.724e-55,1.521e-87,2.724e-55,7.109e-178
432.5125,1.227e-54,1.521e-87,1.227e-54,7.109e-178
432.5128,1.137e-53,1.521e-87,1.137e-53,7.109e-178
432.5131,1.013e-52,1.522e-87,1.013e-52,7.109e-178
432.5133,4.261e-52,1.522e-87,4.261e-52,7.109e-178
432.5136,3.561e-51,1.522e-87,3.561e-51,7.109e-178
432.5138,1.436e-50,1.522e-87,1.436e-50,7.109e-178
432.5141,1.125e-49,1.522e-87,1.125e-49,7.109e-178
432.5144,8.486e-49,1.522e-87,8.486e-49,7.109e-178
432.5146,3.195e-48,1.522e-87,3.195e-48,7.109e-178
432.5149,2.260e-47,1.522e-87,2.260e-47,7.109e-178
432.5151,8.151e-47,1.522e-87,8.151e-47,7.109e-178
432.5154,5.407e-46,1.522e-87,5.407e-46,7.109e-178
432.5157,3.452e-45,1.522e-87,3.452e-45,7.109e-178
432.5159,1.163e-44,1.522e-87,1.163e-44,7.109e-178
432.5162,6.961e-44,1.522e-87,6.961e-44,7.109e-178
432.5164,2.247e-43,1.523e-87,2.247e-43,7.109e-178
432.5167,1.261e-42,1.523e-87,1.261e-42,7.109e-178
432.517,6.816e-42,1.523e-87,6.816e-42,7.109e-178
432.5172,2.054e-41,1.523e-87,2.054e-41,7.109e-178
432.5175,1.041e-40,1.523e-87,1.041e-40,7.109e-178
432.5177,3.006e-40,1.523e-87,3.006e-40,7.109e-178
432.518,1.429e-39,1.523e-87,1.429e-39,7.109e-178
432.5183,6.533e-39,1.523e-87,6.533e-39,7.109e-178
432.5185,1.762e-38,1.523e-87,1.762e-38,7.109e-178
432.5188,7.557e-38,1.523e-87,7.557e-38,7.109e-178
432.519,1.953e-37,1.523e-87,1.953e-37,7.109e-178
432.5193,7.855e-37,1.523e-87,7.855e-37,7.109e-178
432.5196,3.040e-36,1.523e-87,3.040e-36,7.110e-178
432.5198,7.336e-36,1.524e-87,7.336e-36,7.110e-178
432.5201,2.663e-35,1.524e-87,2.663e-35,7.110e-178
432.5203,6.157e-35,1.524e-87,6.157e-35,7.110e-178
432.5206,2.096e-34,1.524e-87,2.096e-34,7.110e-178
432.5209,6.868e-34,1.524e-87,6.868e-34,7.110e-178
432.5211,1.483e-33,1.524e-87,1.483e-33,7.110e-178
432.5214,4.556e-33,1.524e-87,4.556e-33,7.110e-178
432.5216,9.426e-33,1.524e-87,9.426e-33,7.110e-178
432.5219,2.716e-32,1.524e-87,2.716e-32,7.110e-178
432.5222,7.531e-32,1.524e-87,7.531e-32,7.110e-178
432.5224,1.455e-31,1.524e-87,1.455e-31,7.110e-178
432.5227,3.784e-31,1.524e-87,3.784e-31,7.110e-178
432.5229,7.004e-31,1.524e-87,7.004e-31,7.110e-178
432.5232,1.708e-30,1.525e-87,1.708e-30,7.110e-178
432.5235,4.009e-30,1.525e-87,4.009e-30,7.110e-178
432.5237,6.931e-30,1.525e-87,6.931e-30,7.110e-178
432.524,1.526e-29,1.525e-87,1.526e-29,7.110e-178
432.5242,2.527e-29,1.525e-87,2.527e-29,7.110e-178
432.5245,5.216e-29,1.525e-87,5.216e-29,7.110e-178
432.5248,1.036e-28,1.525e-87,1.036e-28,7.110e-178
432.525,1.603e-28,1.525e-87,1.603e-28,7.110e-178
432.5253,2.986e-28,1.525e-87,2.986e-28,7.110e-178
432.5256,5.352e-28,1.525e-87,5.352e-28,7.110e-178
432.5258,7.732e-28,1.525e-87,7.732e-28,7.110e-178
432.5261,1.300e-27,1.525e-87,1.300e-27,7.110e-178
432.5263,1.799e-27,1.525e-87,1.799e-27,7.110e-178
432.5266,2.837e-27,1.526e-87,2.837e-27,7.110e-178
432.5269,4.304e-27,1.526e-87,4.304e-27,7.110e-178
432.5271,5.563e-27,1.526e-87,5.563e-27,7.110e-178
432.5274,7.917e-27,1.526e-87,7.917e-27,7.110e-178
432.5276,9.804e-27,1.526e-87,9.804e-27,7.110e-178
432.5279,1.308e-26,1.526e-87,1.308e-26,7.110e-178
432.5282,1.680e-26,1.526e-87,1.680e-26,7.110e-178
432.5284,1.943e-26,1.526e-87,1.943e-26,7.110e-178
432.5287,2.341e-26,1.526e-87,2.341e-26,7.110e-178
432.5289,2.594e-26,1.526e-87,2.594e-26,7.110e-178
432.5292,2.930e-26,1.526e-87,2.930e-26,7.110e-178
432.5295,3.184e-26,1.526e-87,3.184e-26,7.110e-178
432.5297,3.295e-26,1.526e-87,3.295e-26,7.110e-178
432.53,3.359e-26,1.527e-87,3.359e-26,7.110e-178
432.5302,3.331e-26,1.527e-87,3.331e-26,7.110e-178
432.5305,3.184e-26,1.527e-87,3.184e-26,7.110e-178
432.5308,2.930e-26,1.527e-87,2.930e-26,7.110e-178
432.531,2.713e-26,1.527e-87,2.713e-26,7.110e-178
432.5313,2.341e-26,1.527e-87,2.341e-26,7.110e-178
432.5315,2.076e-26,1.527e-87,2.076e-26,7.110e-178
432.5318,1.680e-26,1.527e-87,1.680e-26,7.110e-178
432.5321,1.308e-26,1.527e-87,1.308e-26,7.110e-178
432.5323,1.084e-26,1.527e-87,1.084e-26,7.110e-178
432.5326,7.917e-27,1.527e-87,7.917e-27,7.110e-178
432.5328,6.284e-27,1.527e-87,6.284e-27,7.110e-178
432.5331,4.305e-27,1.527e-87,4.305e-27,7.110e-178
432.5334,2.838e-27,1.528e-87,2.838e-27,7.110e-178
432.5336,2.105e-27,1.528e-87,2.105e-27,7.110e-178
432.5339,1.304e-27,1.528e-87,1.304e-27,7.110e-178
432.5341,9.299e-28,1.528e-87,9.299e-28,7.110e-178
432.5344,5.492e-28,1.528e-87,5.492e-28,7.110e-178
432.5347,3.269e-28,1.528e-87,3.269e-28,7.110e-178
432.5349,2.424e-28,1.528e-87,2.424e-28,7.110e-178
432.5352,1.881e-28,1.528e-87,1.881e-28,7.110e-178
432.5354,1.930e-28,1.528e-87,1.930e-28,7.110e-178
432.5357,2.602e-28,1.528e-87,2.602e-28,7.110e-178
432.536,4.098e-28,1.528e-87,4.098e-28,7.110e-178
432.5362,5.673e-28,1.528e-87,5.673e-28,7.110e-178
432.5365,9.176e-28,1.528e-87,9.176e-28,7.110e-178
432.5367,1.248e-27,1.529e-87,1.248e-27,7.110e-178
432.537,1.935e-27,1.529e-87,1.935e-27,7.110e-178
432.5373,2.915e-27,1.529e-87,2.915e-27,7.110e-178
432.5375,3.770e-27,1.529e-87,3.770e-27,7.110e-178
432.5378,5.423e-27,1.529e-87,5.423e-27,7.110e-178
432.538,6.812e-27,1.529e-87,6.812e-27,7.110e-178
432.5383,9.397e-27,1.529e-87,9.397e-27,7.110e-178
432.5386,1.266e-26,1.529e-87,1.266e-26,7.110e-178
432.5388,1.526e-26,1.529e-87,1.526e-26,7.110e-178
432.5391,1.981e-26,1.529e-87,1.981e-26,7.110e-178
432.5393,2.328e-26,1.529e-87,2.328e-26,7.111e-178
432.5396,2.913e-26,1.529e-87,2.913e-26,7.111e-178
432.5399,3.560e-26,1.529e-87,3.560e-26,7.111e-178
432.5401,4.016e-26,1.530e-87,4.016e-26,7.111e-178
432.5404,4.710e-26,1.530e-87,4.710e-26,7.111e-178
432.5406,5.161e-26,1.530e-87,5.161e-26,7.111e-178
432.5409,5.784e-26,1.530e-87,5.784e-26,7.111e-178
432.5412,6.292e-26,1.530e-87,6.292e-26,7.111e-178
432.5414,6.543e-26,1.530e-87,6.543e-26,7.111e-178
432.5417,6.755e-26,1.530e-87,6.755e-26,7.111e-178
432.5419,6.775e-26,1.530e-87,6.775e-26,7.111e-178
432.5422,6.616e-26,1.530e-87,6.616e-26,7.111e-178
432.5425,6.239e-26,1.530e-87,6.239e-26,7.111e-178
432.5427,5.883e-26,1.530e-87,5.883e-26,7.111e-178
432.543,5.227e-26,1.530e-87,5.227e-26,7.111e-178
432.5432,4.735e-26,1.530e-87,4.735e-26,7.111e-178
432.5435,3.958e-26,1.531e-87,3.958e-26,7.111e-178
432.5438,3.188e-26,1.531e-87,3.188e-26,7.111e-178
432.544,2.703e-26,1.531e-87,2.703e-26,7.111e-178
432.5443,2.045e-26,1.531e-87,2.045e-26,7.111e-178
432.5445,1.663e-26,1.531e-87,1.663e-26,7.111e-178
432.5448,1.181e-26,1.531e-87,1.181e-26,7.111e-178
432.5451,8.079e-27,1.531e-87,8.079e-27,7.111e-178
432.5453,6.140e-27,1.531e-87,6.140e-27,7.111e-178
432.5456,3.940e-27,1.531e-87,3.940e-27,7.111e-178
432.5458,2.870e-27,1.531e-87,2.870e-27,7.111e-178
432.5461,1.728e-27,1.531e-87,1.728e-27,7.111e-178
432.5464,1.001e-27,1.531e-87,1.001e-27,7.111e-178
432.5466,6.813e-28,1.531e-87,6.813e-28,7.111e-178
432.5469,3.705e-28,1.532e-87,3.705e-28,7.111e-178
432.5471,2.418e-28,1.532e-87,2.418e-28,7.111e-178
432.5474,1.241e-28,1.532e-87,1.241e-28,7.111e-178
432.5477,6.269e-29,1.532e-87,6.269e-29,7.111e-178
432.5479,4.069e-29,1.532e-87,4.069e-29,7.111e-178
432.5482,2.535e-29,1.532e-87,2.535e-29,7.111e-178
432.5484,2.359e-29,1.532e-87,2.359e-29,7.111e-178
432.5487,3.187e-29,1.532e-87,3.187e-29,7.111e-178
432.549,5.522e-29,1.532e-87,5.522e-29,7.111e-178
432.5492,8.224e-29,1.532e-87,8.224e-29,7.111e-178
432.5495,1.479e-28,1.532e-87,1.479e-28,7.111e-178
432.5497,2.152e-28,1.532e-87,2.152e-28,7.111e-178
432.55,3.662e-28,1.532e-87,3.662e-28,7.111e-178
432.5503,5.999e-28,1.533e-87,5.999e-28,7.111e-178
432.5505,8.161e-28,1.533e-87,8.161e-28,7.111e-178
432.5508,1.254e-27,1.533e-87,1.254e-27,7.111e-178
432.551,1.635e-27,1.533e-87,1.635e-27,7.111e-178
432.5513,2.357e-27,1.533e-87,2.357e-27,7.111e-178
432.5516,3.268e-27,1.533e-87,3.268e-27,7.111e-178
432.5518,3.979e-27,1.533e-87,3.979e-27,7.111e-178
432.5521,5.175e-27,1.533e-87,5.175e-27,7.111e-178
432.5523,6.037e-27,1.533e-87,6.037e-27,7.111e-178
432.5526,7.364e-27,1.533e-87,7.364e-27,7.111e-178
432.5529,8.645e-27,1.533e-87,8.645e-27,7.111e-178
432.5531,9.417e-27,1.533e-87,9.417e-27,7.111e-178
432.5534,1.037e-26,1.533e-87,1.037e-26,7.111e-178
432.5536,1.082e-26,1.533e-87,1.082e-26,7.111e-178
432.5539,1.117e-26,1.534e-87,1.117e-26,7.111e-178
432.5542,1.110e-26,1.534e-87,1.110e-26,7.111e-178
432.5544,1.082e-26,1.534e-87,1.082e-26,7.111e-178
432.5547,1.008e-26,1.534e-87,1.008e-26,7.111e-178
432.5549,9.417e-27,1.534e-87,9.417e-27,7.111e-178
432.5552,8.230e-27,1.534e-87,8.230e-27,7.111e-178
432.5555,6.922e-27,1.534e-87,6.922e-27,7.111e-178
432.5557,6.037e-27,1.534e-87,6.037e-27,7.111e-178
432.556,4.761e-27,1.534e-87,4.761e-27,7.111e-178
432.5562,3.979e-27,1.534e-87,3.979e-27,7.111e-178
432.5565,2.943e-27,1.534e-87,2.943e-27,7.111e-178
432.5568,2.095e-27,1.534e-87,2.095e-27,7.111e-178
432.557,1.635e-27,1.534e-87,1.635e-27,7.111e-178
432.5573,1.092e-27,1.535e-87,1.092e-27,7.111e-178
432.5575,8.161e-28,1.535e-87,8.161e-28,7.111e-178
432.5578,5.110e-28,1.535e-87,5.110e-28,7.111e-178
432.5581,3.079e-28,1.535e-87,3.079e-28,7.111e-178
432.5583,2.150e-28,1.535e-87,2.150e-28,7.111e-178
